Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference
DEBY037,O3,2002,32.452,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-9.767000000000003,-0.0065792079207920295,1484.5252069225098
DEBY089,O3,2002,39.49,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,7.038000000000004,-0.0065792079207920295,-1069.733634311521
DEBY039,O3,2003,49.056,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,9.565999999999995,5.031058823529412,1.9013890188008598
DEBY037,O3,2003,38.511,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-10.544999999999995,5.031058823529412,-2.0959802637732663
DEBY089,O3,2003,53.823,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,15.311999999999998,5.031058823529412,3.043494528107754
DEBY039,O3,2004,41.983,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-11.840000000000003,-4.106566197183098,2.8831874202153758
DEBY037,O3,2004,30.65,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-11.332999999999998,-4.106566197183098,2.7597266075423006
DEBY089,O3,2004,45.813,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,15.163000000000004,-4.106566197183098,-3.6923792949937284
DEBY039,O3,2005,39.651,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-6.161999999999999,0.2184495677233431,-28.207883697000057
DEBY037,O3,2005,30.178,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-9.473000000000003,0.2184495677233431,-43.36470013983798
DEBY089,O3,2005,44.254,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,14.075999999999997,0.2184495677233431,64.43592517347821
DEBY039,O3,2006,42.59,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-1.6639999999999944,2.1944298507462685,-0.7582835238201445
DEBY089,O3,2006,45.978,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,3.387999999999998,2.1944298507462685,1.543909001624193
DEBY037,O3,2006,32.563,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-13.415,2.1944298507462685,-6.1132052115668705
DEBY037,O3,2007,28.358,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-4.205000000000002,-2.3025641791044777,1.8262248836145045
DEBY039,O3,2007,41.643,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,13.285,-2.3025641791044777,-5.76965459662751
DEBY089,O3,2007,43.0,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,1.3569999999999993,-2.3025641791044777,-0.5893429648192343
DEBY039,O3,2008,40.524,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-2.475999999999999,-0.18010149253731333,13.747803891669708
DEBY037,O3,2008,26.217,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-14.307000000000002,-0.18010149253731333,79.43854211555679
DEBY089,O3,2008,42.936,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,16.719,-0.18010149253731333,-92.83099081778107
DEBY039,O3,2009,39.362,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-3.573999999999998,-1.1085171339563864,3.2241269805583483
DEBY037,O3,2009,24.854,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-14.508000000000003,-1.1085171339563864,13.087754402333674
DEBY089,O3,2009,42.0,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,17.146,-1.1085171339563864,-15.46751013112856
DEBY037,O3,2010,30.726,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-11.274000000000001,1.3363395638629285,-8.43647850057697
DEBY039,O3,2010,39.78,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,9.054000000000002,1.3363395638629285,6.775224085881133
DEBY089,O3,2010,45.904,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,6.124000000000002,1.3363395638629285,4.582667583602393
DEBY089,O3,2011,43.278,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,-2.6260000000000048,-0.6983973063973065,3.760037411292817
DEBY039,O3,2011,40.725,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,-2.5529999999999973,-0.6983973063973065,3.655512380438132
DEBY037,O3,2011,27.378,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-13.347000000000001,-0.6983973063973065,19.110898449552607
DEBY039,O3,2012,42.577,ug/m3,Background,urban,BY,München (Kreisfreie Stadt),München,15.198999999999998,0.5109966555183948,29.74383459433986
DEBY037,O3,2012,29.686,ug/m3,Traffic,urban,BY,München (Kreisfreie Stadt),München,-12.890999999999998,0.5109966555183948,-25.227170982014282
DEBY089,O3,2012,43.921,ug/m3,Background,suburban,BY,München (Kreisfreie Stadt),München,14.235,0.5109966555183948,27.857325182605955
DEBY039,O3,2013,42.253,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,-1.6679999999999993,0.6431845018450181,-2.5933460697750474
DEBY037,O3,2013,27.54,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-14.713000000000001,0.6431845018450181,-22.87524024256612
DEBY089,O3,2013,41.773,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,14.233000000000004,0.6431845018450181,22.12895360378194
DEBY115,O3,2013,9.333,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-32.440000000000005,0.6431845018450181,-50.43653867116462
DEBY037,O3,2014,27.458,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,18.125,-2.5478819188191877,-7.1137519624143355
DEBY189,O3,2014,40.738,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,13.280000000000001,-2.5478819188191877,-5.212172472323442
DEBY039,O3,2014,40.938,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.20000000000000284,-2.5478819188191877,-0.0784965733783662
DEBY089,O3,2014,42.201,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,1.2629999999999981,-2.5478819188191877,-0.4957058608843748
DEBY115,O3,2014,17.191,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-25.01,-2.5478819188191877,9.815996500964555
DEBY037,O3,2015,27.746,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,10.555,3.9592105263157897,2.6659355267530738
DEBY089,O3,2015,48.271,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,20.525000000000002,3.9592105263157897,5.18411432369558
DEBY039,O3,2015,45.87,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,-2.4010000000000034,3.9592105263157897,-0.6064340312396153
DEBY115,O3,2015,21.112,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-24.758,3.9592105263157897,-6.2532668660684605
DEBY189,O3,2015,45.948,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,24.836000000000002,3.9592105263157897,6.2729677633765375
DEBY039,O3,2016,41.63,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,-4.317999999999998,-3.2604216417910448,1.324368586152555
DEBY189,O3,2016,41.933,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.30299999999999727,-3.2604216417910448,-0.09293276554057914
DEBY037,O3,2016,31.983,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-9.95,-3.2604216417910448,3.051752531778121
DEBY089,O3,2016,45.32,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,13.337,-3.2604216417910448,-4.090575227771337
DEBY115,O3,2016,21.354,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-23.966,-3.2604216417910448,7.350583032823564
DEBY039,O3,2017,46.733,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,25.378999999999998,2.0007462686567163,12.684766878030585
DEBY037,O3,2017,38.881,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-7.851999999999997,2.0007462686567163,-3.924535621036925
DEBY089,O3,2017,49.918,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,11.036999999999999,2.0007462686567163,5.5164416262588585
DEBY189,O3,2017,47.808,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-2.1099999999999994,2.0007462686567163,-1.0546064901156282
DEBY037,O3,2018,39.387,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-8.421,5.017432330827067,-1.678348494759249
DEBY039,O3,2018,51.267,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,11.880000000000003,5.017432330827067,2.36774493738747
DEBY089,O3,2018,52.179,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.911999999999999,5.017432330827067,0.18176627802166415
DEBY189,O3,2018,49.086,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-3.0930000000000035,5.017432330827067,-0.6164507652642636
DEBY039,O3,2019,49.57,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,0.48400000000000176,-1.3091722846441949,-0.36969924102200397
DEBY089,O3,2019,49.87,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.29999999999999716,-1.3091722846441949,-0.2291524221210738
DEBY037,O3,2019,39.27,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-10.599999999999994,-1.3091722846441949,8.096718914944681
DEBY189,O3,2019,49.249,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,9.979,-1.3091722846441949,-7.622373401154057
DEBY089,O3,2020,47.387,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-1.8620000000000019,-0.9156863468634683,2.0334473767988066
DEBY037,O3,2020,40.916,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-6.471000000000004,-0.9156863468634683,7.0668302767266775
DEBY039,O3,2020,49.194,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,8.278000000000006,-0.9156863468634683,-9.040213418442812
DEBY189,O3,2020,47.779,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-1.4149999999999991,-0.9156863468634683,1.5452889571269104
DEBY037,O3,2021,41.659,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-6.1200000000000045,-2.200807272727273,2.780797789901889
DEBY039,O3,2021,48.253,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,6.594000000000001,-2.200807272727273,-2.9961733050021317
DEBY089,O3,2021,48.993,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.740000000000002,-2.200807272727273,-0.3362402556417323
DEBY189,O3,2021,45.909,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-3.084000000000003,-2.200807272727273,1.4013039843231092
DEBY039,O3,2022,52.914,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,7.005000000000003,4.552683823529412,1.538652863130184
DEBY037,O3,2022,45.925,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-6.989000000000004,4.552683823529412,-1.535138452593413
DEBY089,O3,2022,52.186,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,6.261000000000003,4.552683823529412,1.3752327731703187
DEBY189,O3,2022,49.09,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-3.0959999999999965,4.552683823529412,-0.6800384388652452
DEBY089,O3,2023,57.339,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,8.248999999999995,1.8135709219858154,4.548484925512339
DEBY037,O3,2023,49.634,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-7.704999999999998,1.8135709219858154,-4.248524227309078
DEBY039,O3,2023,57.265,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,7.631,1.8135709219858154,4.207720749979958
DEBY189,O3,2023,55.191,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-2.073999999999998,1.8135709219858154,-1.1436001618999379
DEBY189,O3,2024,47.933,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-7.258000000000003,-3.005936170212766,2.4145555956653157
DEBY037,O3,2024,45.126,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-2.807000000000002,-3.005936170212766,0.933818897359127
DEBY039,O3,2024,51.423,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,6.297000000000004,-3.005936170212766,-2.094854861656723
DEBY089,O3,2024,50.842,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,-0.5810000000000031,-3.005936170212766,0.1932842106753314
DEBY039,O3,2025,53.721,ug/m3,Background,Urban,BY,München (Kreisfreie Stadt),München,2.878999999999998,2.1489151291512916,1.3397457912342268
DEBY037,O3,2025,48.466,ug/m3,Traffic,Urban,BY,München (Kreisfreie Stadt),München,-5.2549999999999955,2.1489151291512916,-2.445419983652609
DEBY089,O3,2025,56.037,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,7.570999999999998,2.1489151291512916,3.5231731106058826
DEBY189,O3,2025,56.743,ug/m3,Background,Suburban,BY,München (Kreisfreie Stadt),München,0.7060000000000031,2.1489151291512916,0.3285378703061372
DEBY047,O3,1995,21.42,ug/m3,Background,rural,BY,Hof,Naila,,-1.044154696132597,
DEBY047,O3,1996,45.126,ug/m3,Background,rural,BY,Hof,Naila,23.705999999999996,-0.7932167487684729,-29.88590449811517
DEBY047,O3,1997,45.357,ug/m3,Background,rural,BY,Hof,Naila,0.23100000000000165,0.9911479028697573,0.23306309717365806
DEBY047,O3,1998,47.28,ug/m3,Background,rural,BY,Hof,Naila,1.9230000000000018,1.5311703056768557,1.2559020984605218
DEBY047,O3,1999,50.586,ug/m3,Background,rural,BY,Hof,Naila,3.3059999999999974,1.408478260869565,2.347214076246333
DEBY047,O3,2000,47.368,ug/m3,Background,rural,BY,Hof,Naila,-3.2179999999999964,-1.9172966101694917,1.6784048868242252
DEBY047,O3,2001,48.981,ug/m3,Background,rural,BY,Hof,Naila,1.6129999999999995,0.5456196581196582,2.9562717838261197
DEBY047,O3,2002,47.153,ug/m3,Background,rural,BY,Hof,Naila,-1.828000000000003,-0.0065792079207920295,277.8449962377753
DEBY047,O3,2003,54.458,ug/m3,Background,rural,BY,Hof,Naila,7.305,5.031058823529412,1.4519806379197455
DEBY047,O3,2004,48.342,ug/m3,Background,rural,BY,Hof,Naila,-6.116,-4.106566197183098,1.4893221505099015
DEBY047,O3,2005,48.577,ug/m3,Background,rural,BY,Hof,Naila,0.23499999999999943,0.2184495677233431,1.075763172475657
DEBY047,O3,2006,52.742,ug/m3,Background,rural,BY,Hof,Naila,4.164999999999999,2.1944298507462685,1.8979873057156924
DEBY047,O3,2007,48.617,ug/m3,Background,rural,BY,Hof,Naila,-4.125,-2.3025641791044777,1.791481009491041
DEBY047,O3,2008,45.578,ug/m3,Background,rural,BY,Hof,Naila,-3.0389999999999944,-0.18010149253731333,16.873819073822368
DEBY047,O3,2009,45.003,ug/m3,Background,rural,BY,Hof,Naila,-0.5750000000000028,-1.1085171339563864,0.5187109719700784
DEBY047,O3,2010,47.395,ug/m3,Background,rural,BY,Hof,Naila,2.392000000000003,1.3363395638629285,1.7899642161947964
DEBY047,O3,2011,48.309,ug/m3,Background,rural,BY,Hof,Naila,0.9139999999999944,-0.6983973063973065,-1.3087106602900258
DEBY047,O3,2012,48.205,ug/m3,Background,rural,BY,Hof,Naila,-0.1039999999999992,0.5109966555183948,-0.20352383695054424
DEBY047,O3,2013,47.981,ug/m3,Background,Rural,BY,Hof,Naila,-0.22399999999999665,0.6431845018450181,-0.34826709809928186
DEBY047,O3,2014,45.296,ug/m3,Background,Rural,BY,Hof,Naila,-2.6850000000000023,-2.5478819188191877,1.053816497604552
DEBY047,O3,2015,52.736,ug/m3,Background,Rural,BY,Hof,Naila,7.439999999999998,3.9592105263157897,1.8791625124626115
DEBY047,O3,2016,47.359,ug/m3,Background,Rural,BY,Hof,Naila,-5.376999999999995,-3.2604216417910448,1.6491732023488386
DEBY047,O3,2017,52.181,ug/m3,Background,Rural,BY,Hof,Naila,4.821999999999996,2.0007462686567163,2.410100708690785
DEBY047,O3,2018,53.504,ug/m3,Background,Rural,BY,Hof,Naila,1.3230000000000004,5.017432330827067,0.2636806862090592
DEBY047,O3,2019,53.946,ug/m3,Background,Rural,BY,Hof,Naila,0.44200000000000017,-1.3091722846441949,-0.3376179019250521
DEBY047,O3,2020,51.161,ug/m3,Background,Rural,BY,Hof,Naila,-2.7849999999999966,-0.9156863468634683,3.0414344491861782
DEBY047,O3,2021,48.407,ug/m3,Background,Rural,BY,Hof,Naila,-2.754000000000005,-2.200807272727273,1.2513590054558514
DEBY047,O3,2022,53.793,ug/m3,Background,Rural,BY,Hof,Naila,5.386000000000003,4.552683823529412,1.1830384469406383
DEBY047,O3,2023,57.681,ug/m3,Background,Rural,BY,Hof,Naila,3.887999999999998,1.8135709219858154,2.1438367548056703
DEBY047,O3,2024,53.135,ug/m3,Background,Rural,BY,Hof,Naila,-4.545999999999999,-3.005936170212766,1.512340829139504
DEBY047,O3,2025,55.603,ug/m3,Background,Rural,BY,Hof,Naila,2.4680000000000035,2.1489151291512916,1.1484864927982212
DEBY052,O3,1992,22.581,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,,1.7184129692832764,
DEBY052,O3,1993,31.771,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,9.190000000000001,-0.15195859872611478,-60.476998847322605
DEBY052,O3,1994,39.374,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,7.6030000000000015,2.561679525222552,2.9679746920487537
DEBY052,O3,1995,34.52,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-4.853999999999999,-1.044154696132597,4.648736454453097
DEBY052,O3,1996,34.131,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-0.3890000000000029,-0.7932167487684729,0.4904082025549182
DEBY052,O3,1997,35.995,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,1.8639999999999972,0.9911479028697573,1.880647675894783
DEBY052,O3,1998,38.765,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,2.770000000000003,1.5311703056768557,1.809073745572359
DEBY052,O3,1999,37.016,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-1.7490000000000023,1.408478260869565,-1.2417657045840427
DEBY052,O3,2000,35.652,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-1.3639999999999972,-1.9172966101694917,0.7114183547632819
DEBY052,O3,2001,37.097,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,1.4450000000000003,0.5456196581196582,2.648364989230468
DEBY052,O3,2002,34.996,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-2.100999999999999,-0.0065792079207920295,319.33935289691726
DEBY052,O3,2003,39.112,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,4.116,5.031058823529412,0.8181180432139182
DEBY052,O3,2004,37.495,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-1.6170000000000044,-4.106566197183098,0.3937596333182664
DEBY052,O3,2005,32.289,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-5.205999999999996,0.2184495677233431,-23.83158755705651
DEBY052,O3,2006,37.535,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,5.245999999999995,2.1944298507462685,2.3905981766589472
DEBY052,O3,2007,35.953,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-1.5819999999999936,-2.3025641791044777,0.6870601107914704
DEBY052,O3,2008,36.302,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,0.34899999999999665,-0.18010149253731333,-1.937796267444541
DEBY052,O3,2009,34.191,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-2.110999999999997,-1.1085171339563864,1.9043458466588326
DEBY052,O3,2010,35.807,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,1.6159999999999997,1.3363395638629285,1.2092734838506634
DEBY052,O3,2011,35.099,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,-0.7080000000000055,-0.6983973063973065,1.0137496143165767
DEBY052,O3,2012,38.805,ug/m3,Background,urban,BY,Neu-Ulm,Neu-Ulm,3.706000000000003,0.5109966555183948,7.252493651333879
DEBY052,O3,2013,36.72,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-2.085000000000001,0.6431845018450181,-3.2416825872188118
DEBY052,O3,2014,37.148,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,0.4280000000000044,-2.5478819188191877,-0.167982667029703
DEBY052,O3,2015,40.109,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,2.9609999999999985,3.9592105263157897,0.7478763708873376
DEBY052,O3,2016,38.19,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-1.919000000000004,-3.2604216417910448,0.5885741817570077
DEBY052,O3,2017,40.145,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,1.9550000000000054,2.0007462686567163,0.9771353972398387
DEBY052,O3,2018,48.465,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,8.32,5.017432330827067,1.6582186766888676
DEBY052,O3,2019,45.761,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-2.7040000000000006,-1.3091722846441949,2.0654271647179656
DEBY052,O3,2020,42.261,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-3.5,-0.9156863468634683,3.8222695052609112
DEBY052,O3,2021,41.041,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-1.220000000000006,-2.200807272727273,0.5543420430850194
DEBY052,O3,2022,45.834,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,4.793000000000006,4.552683823529412,1.052785606421553
DEBY052,O3,2023,49.19,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,3.3559999999999945,1.8135709219858154,1.8504928367098308
DEBY052,O3,2024,44.926,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-4.263999999999996,-3.005936170212766,1.4185264618237658
DEBY052,O3,2025,35.931,ug/m3,Background,Urban,BY,Neu-Ulm,Neu-Ulm,-8.995000000000005,2.1489151291512916,-4.185833064311179
DEBY199,O3,2022,55.073,ug/m3,Background,Urban,BY,Neustadt an der Aisch-Bad Windsh,Neustadt a.d. Aisch,,4.552683823529412,
DEBY199,O3,2023,57.802,ug/m3,Background,Urban,BY,Neustadt an der Aisch-Bad Windsh,Neustadt a.d. Aisch,2.728999999999999,1.8135709219858154,1.5047660760968815
DEBY199,O3,2024,53.102,ug/m3,Background,Urban,BY,Neustadt an der Aisch-Bad Windsh,Neustadt a.d. Aisch,-4.700000000000003,-3.005936170212766,1.5635727885956168
DEBY199,O3,2025,51.822,ug/m3,Background,Urban,BY,Neustadt an der Aisch-Bad Windsh,Neustadt a.d. Aisch,-1.279999999999994,2.1489151291512916,-0.5956493965890253
DEBY049,O3,1990,29.129,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,,-2.1103529411764708,
DEBY049,O3,1991,42.451,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,13.322,1.4034854771784235,9.492082544938503
DEBY049,O3,1992,42.633,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,0.18200000000000216,1.7184129692832764,0.10591167737514898
DEBY049,O3,1993,46.251,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,3.617999999999995,-0.15195859872611478,-23.809116629990516
DEBY049,O3,1994,49.695,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,3.4440000000000026,2.561679525222552,1.3444304668441291
DEBY049,O3,1995,45.818,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-3.8770000000000024,-1.044154696132597,3.713051346088725
DEBY049,O3,1996,51.167,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,5.349000000000004,-0.7932167487684729,-6.74342795749676
DEBY049,O3,1997,43.874,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-7.292999999999999,0.9911479028697573,-7.358134925054008
DEBY049,O3,1998,47.625,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,3.7509999999999977,1.5311703056768557,2.449760151495273
DEBY049,O3,1999,51.697,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,4.072000000000003,1.408478260869565,2.891063435715391
DEBY049,O3,2000,47.733,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-3.9640000000000057,-1.9172966101694917,2.0674943975671987
DEBY049,O3,2001,48.835,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,1.1020000000000039,0.5456196581196582,2.01972195026435
DEBY049,O3,2002,49.996,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,1.1610000000000014,-0.0065792079207920295,-176.46501128668325
DEBY049,O3,2003,56.783,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,6.786999999999999,5.031058823529412,1.3490202039098305
DEBY049,O3,2004,49.937,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-6.846000000000004,-4.106566197183098,1.6670862397630464
DEBY049,O3,2005,47.91,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-2.027000000000001,0.2184495677233431,-9.279029577056013
DEBY049,O3,2006,48.421,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,0.5110000000000028,2.1944298507462685,0.2328623080962123
DEBY049,O3,2007,47.751,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-0.6700000000000017,-2.3025641791044777,0.2909799457840001
DEBY049,O3,2008,43.641,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-4.109999999999999,-0.18010149253731333,22.820466072198105
DEBY049,O3,2009,41.551,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-2.0899999999999963,-1.1085171339563864,1.8854016198564465
DEBY049,O3,2010,44.768,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,3.2169999999999987,1.3363395638629285,2.4073222757101385
DEBY049,O3,2011,45.644,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,0.8759999999999977,-0.6983973063973065,-1.2543003702560904
DEBY049,O3,2012,45.314,ug/m3,Background,rural,BY,Kelheim,Neustadt a.d. Donau,-0.3299999999999983,0.5109966555183948,-0.6457967903238439
DEBY049,O3,2013,48.409,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,3.094999999999999,0.6431845018450181,4.811994056327201
DEBY049,O3,2014,44.639,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,-3.769999999999996,-2.5478819188191877,1.4796604081821803
DEBY049,O3,2015,48.22,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,3.580999999999996,3.9592105263157897,0.9044732469258879
DEBY049,O3,2016,46.576,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,-1.6439999999999984,-3.2604216417910448,0.5042292625370077
DEBY049,O3,2017,50.045,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,3.469000000000001,2.0007462686567163,1.733853039910482
DEBY049,O3,2018,54.782,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,4.736999999999995,5.017432330827067,0.9441083980138409
DEBY049,O3,2019,52.78,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,-2.0019999999999953,-1.3091722846441949,1.5292104969546436
DEBY049,O3,2020,48.292,ug/m3,Background,Rural,BY,Kelheim,Neustadt a.d. Donau,-4.4879999999999995,-0.9156863468634683,4.901241582745991
