Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DENW179,PM10,2020,13.735,ug/m3,Background,Urban,NW,Unna,Schwerte
DENW068,PM10,2020,12.627,ug/m3,Background,Rural,NW,Soest,Soest
DENW179,PM10,2022,14.408,ug/m3,Background,Urban,NW,Unna,Schwerte
DENW068,PM10,2024,11.233,ug/m3,Background,Rural,NW,Soest,Soest
DENW179,PM10,2024,11.597,ug/m3,Background,Urban,NW,Unna,Schwerte
DENI067,PM10,2015,23.228,ug/m3,Traffic,Urban,NI,Osnabrück (Kreisfreie Stadt),Osnabrück
DENI070,PM10,2016,15.19,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENI070,PM10,2018,15.902,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENI070,PM10,2022,13.626,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENW065,PM10,2019,9.771,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW065,PM10,2021,10.202,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW066,PM10,2013,22.186,ug/m3,Background,Rural,NW,Viersen,Nettetal
DENW006,PM10,2014,17.402,ug/m3,Background,Suburban,NW,Unna,Lünen
DENW006,PM10,2018,15.398,ug/m3,Background,Suburban,NW,Unna,Lünen
DENW006,PM10,2021,13.819,ug/m3,Background,Suburban,NW,Unna,Lünen
DENW006,PM10,2024,14.01,ug/m3,Background,Suburban,NW,Unna,Lünen
DENW062,PM10,2022,13.799,ug/m3,Background,Suburban,NW,Bonn,Bonn
DENW053,PM10,2017,17.085,ug/m3,Background,Urban,NW,Köln,Köln
DENW053,PM10,2021,14.502,ug/m3,Background,Urban,NW,Köln,Köln
DERP019,PM10,2020,12.419,ug/m3,Background,Urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern
DENW066,PM10,2024,13.544,ug/m3,Background,Rural,NW,Viersen,Nettetal
DERP019,PM10,2025,14.433,ug/m3,Background,Urban,RP,Kaiserslautern (Kreisfreie Stadt,Kaiserslautern
DENW008,PM10,2014,20.655,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW112,PM10,2016,20.573,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW008,PM10,2019,16.098,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW008,PM10,2022,18.029,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW112,PM10,2022,20.056,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW008,PM10,2022,16.701,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW008,PM10,2023,14.541,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENI068,PM10,2016,20.332,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENI068,PM10,2017,20.544,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENW065,PM10,2015,12.005,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW065,PM10,2016,10.178,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW080,PM10,2014,17.598,ug/m3,Background,Suburban,NW,Solingen,Solingen
DENW080,PM10,2022,14.125,ug/m3,Background,Suburban,NW,Solingen,Solingen
DENW200,PM10,2025,7.44,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW067,PM10,2021,13.934,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW212,PM10,2014,22.687,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW203,PM10,2014,27.345,ug/m3,Traffic,Urban,NW,Herne,Herne
DENW212,PM10,2017,21.288,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW212,PM10,2023,13.842,ug/m3,Traffic,Urban,NW,Köln,Köln
DENI068,PM10,2020,16.876,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENI068,PM10,2021,17.63,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENI068,PM10,2022,17.029,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENW081,PM10,2018,19.52,ug/m3,Background,Rural,NW,Borken,Borken
DENW064,PM10,2016,10.664,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath
DENW081,PM10,2018,18.584,ug/m3,Background,Rural,NW,Borken,Borken
DENW081,PM10,2019,16.908,ug/m3,Background,Rural,NW,Borken,Borken
DENW114,PM10,2025,8.206,ug/m3,Background,Urban,NW,Wuppertal,Wuppertal
DENW068,PM10,2019,10.894,ug/m3,Background,Rural,NW,Soest,Soest
DENW067,PM10,2018,19.252,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW081,PM10,2017,19.435,ug/m3,Background,Rural,NW,Borken,Borken
DENW081,PM10,2025,8.375,ug/m3,Background,Rural,NW,Borken,Borken
DENW068,PM10,2023,10.842,ug/m3,Background,Rural,NW,Soest,Soest
DENW021,PM10,2017,20.582,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW067,PM10,2013,19.943,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW067,PM10,2017,18.096,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW067,PM10,2023,12.057,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW081,PM10,2014,20.049,ug/m3,Background,Rural,NW,Borken,Borken
DENW021,PM10,2024,15.08,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW082,PM10,2013,29.524,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW021,PM10,2013,23.184,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW082,PM10,2015,25.928,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2018,25.276,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2019,22.194,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2022,18.754,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2025,13.485,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW367,PM10,2018,22.713,ug/m3,Traffic,Urban,NW,Recklinghausen,Gladbeck
DENW082,PM10,2013,28.372,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2015,26.796,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2016,25.256,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW082,PM10,2024,17.716,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENI060,PM10,2022,12.365,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENI060,PM10,2024,12.505,ug/m3,Background,Rural,NI,Lüchow-Dannenberg,Lüchow (Wendland)
DENW022,PM10,2013,22.32,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENW375,PM10,2021,16.553,ug/m3,Industrial,Urban,NW,Ennepe-Ruhr-Kreis,Witten
DENI062,PM10,2023,11.26,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg
DENI070,PM10,2017,15.251,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENW071,PM10,2021,15.433,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf
DENW022,PM10,2016,19.559,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENW022,PM10,2021,15.843,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENI071,PM10,2013,17.536,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENI043,PM10,2024,12.164,ug/m3,Background,Suburban,NI,Emsland,Lingen (Ems)
DENI071,PM10,2018,17.487,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENI052,PM10,2014,19.043,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode
DENI052,PM10,2019,14.946,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode
DENI052,PM10,2021,13.372,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode
DENI071,PM10,2016,17.401,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW024,PM10,2017,21.478,ug/m3,Background,Urban,NW,Essen,Essen
DENW024,PM10,2021,18.667,ug/m3,Background,Urban,NW,Essen,Essen
DENI071,PM10,2013,18.893,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW074,PM10,2014,21.058,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENI071,PM10,2014,19.189,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW074,PM10,2015,21.684,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENI071,PM10,2016,16.828,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW074,PM10,2013,23.719,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENW074,PM10,2016,21.482,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENW074,PM10,2019,20.701,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENW074,PM10,2017,22.222,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENW074,PM10,2024,14.497,ug/m3,Industrial,Rural,NW,Düren,Niederzier
DENW101,PM10,2016,20.83,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW102,PM10,2013,29.926,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENI075,PM10,2014,22.873,ug/m3,Traffic,Urban,NI,Braunschweig,Braunschweig
DENI075,PM10,2016,19.188,ug/m3,Traffic,Urban,NI,Braunschweig,Braunschweig
DENW029,PM10,2015,17.852,ug/m3,Background,Suburban,NW,Ennepe-Ruhr-Kreis,Hattingen
DENI068,PM10,2025,9.787,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENW082,PM10,2021,19.223,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW066,PM10,2014,19.682,ug/m3,Background,Rural,NW,Viersen,Nettetal
DENW066,PM10,2016,18.728,ug/m3,Background,Rural,NW,Viersen,Nettetal
DENI068,PM10,2022,17.148,ug/m3,Traffic,Urban,NI,Göttingen,Göttingen
DENW034,PM10,2016,20.014,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW034,PM10,2018,19.872,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW078,PM10,2024,12.866,ug/m3,Background,Suburban,NW,Mettmann,Ratingen
DENW034,PM10,2016,19.908,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW002,PM10,2017,16.408,ug/m3,Background,Suburban,NW,Recklinghausen,Datteln
DENW034,PM10,2019,18.385,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW002,PM10,2018,21.318,ug/m3,Background,Suburban,NW,Recklinghausen,Datteln
DENW034,PM10,2023,14.684,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW002,PM10,2022,18.653,ug/m3,Background,Suburban,NW,Recklinghausen,Datteln
DENW002,PM10,2024,15.072,ug/m3,Background,Suburban,NW,Recklinghausen,Datteln
DENW021,PM10,2014,20.947,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW066,PM10,2025,7.085,ug/m3,Background,Rural,NW,Viersen,Nettetal
DENI077,PM10,2023,9.553,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENW079,PM10,2023,11.639,ug/m3,Background,Suburban,NW,Leverkusen,Leverkusen
DENI070,PM10,2015,16.016,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENW200,PM10,2016,22.2,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW200,PM10,2017,23.487,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENI077,PM10,2015,13.772,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENI077,PM10,2016,12.594,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENW008,PM10,2024,15.176,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW008,PM10,2018,19.782,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW116,PM10,2025,8.19,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENI143,PM10,2016,22.341,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENW116,PM10,2015,23.281,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENW116,PM10,2016,22.021,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENI143,PM10,2022,17.843,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENW071,PM10,2016,16.758,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf
DENW071,PM10,2022,17.805,ug/m3,Background,Urban,NW,Düsseldorf,Düsseldorf
DENW179,PM10,2018,17.742,ug/m3,Background,Urban,NW,Unna,Schwerte
DENI071,PM10,2014,20.551,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENI071,PM10,2015,18.067,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENI071,PM10,2017,16.467,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW040,PM10,2016,17.501,ug/m3,Background,Suburban,NW,Duisburg,Duisburg
DENI071,PM10,2019,14.329,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENW068,PM10,2016,15.202,ug/m3,Background,Rural,NW,Soest,Soest
DENW040,PM10,2016,16.958,ug/m3,Background,Suburban,NW,Duisburg,Duisburg
DENW040,PM10,2018,19.019,ug/m3,Background,Suburban,NW,Duisburg,Duisburg
DENW116,PM10,2013,26.568,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENW068,PM10,2013,18.162,ug/m3,Background,Rural,NW,Soest,Soest
DENW068,PM10,2019,13.676,ug/m3,Background,Rural,NW,Soest,Soest
DENW116,PM10,2018,23.892,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENW116,PM10,2024,15.567,ug/m3,Industrial,Suburban,NW,Krefeld,Krefeld
DENI070,PM10,2021,13.751,ug/m3,Industrial,Rural,NI,Salzgitter,Salzgitter
DENW188,PM10,2019,21.932,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW117,PM10,2014,19.608,ug/m3,Industrial,Urban,NW,Bochum,Bochum
DENW080,PM10,2015,17.184,ug/m3,Background,Suburban,NW,Solingen,Solingen
DENW080,PM10,2025,10.697,ug/m3,Background,Suburban,NW,Solingen,Solingen
DENW053,PM10,2015,15.21,ug/m3,Background,Urban,NW,Köln,Köln
DENW053,PM10,2018,18.545,ug/m3,Background,Urban,NW,Köln,Köln
DENI076,PM10,2013,18.225,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENW053,PM10,2023,12.516,ug/m3,Background,Urban,NW,Köln,Köln
DENW078,PM10,2017,16.726,ug/m3,Background,Suburban,NW,Mettmann,Ratingen
DENW078,PM10,2025,12.392,ug/m3,Background,Suburban,NW,Mettmann,Ratingen
DENI062,PM10,2018,16.337,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg
DENI062,PM10,2022,12.898,ug/m3,Background,Suburban,NI,Lüneburg,Lüneburg
DENI052,PM10,2018,17.17,ug/m3,Background,Suburban,NI,Heidekreis,Walsrode
DENW131,PM10,2020,23.278,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW064,PM10,2018,12.327,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath
DENW212,PM10,2018,20.929,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW212,PM10,2020,14.864,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW038,PM10,2023,13.419,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW029,PM10,2018,15.434,ug/m3,Background,Suburban,NW,Ennepe-Ruhr-Kreis,Hattingen
DENW064,PM10,2015,10.773,ug/m3,Background,Rural,NW,Städteregion Aachen,Simmerath
DENI077,PM10,2024,11.244,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENW067,PM10,2013,20.341,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW095,PM10,2020,17.487,ug/m3,Background,Urban,NW,Münster,Münster
DENW067,PM10,2015,19.103,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW038,PM10,2015,19.488,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW038,PM10,2022,15.621,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW067,PM10,2015,19.623,ug/m3,Background,Urban,NW,Bielefeld,Bielefeld
DENW040,PM10,2021,15.139,ug/m3,Background,Suburban,NW,Duisburg,Duisburg
DENI143,PM10,2013,23.242,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENI143,PM10,2023,15.568,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENW112,PM10,2017,19.757,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENI075,PM10,2024,14.141,ug/m3,Traffic,Urban,NI,Braunschweig,Braunschweig
DENW040,PM10,2013,20.294,ug/m3,Background,Suburban,NW,Duisburg,Duisburg
DENI075,PM10,2025,12.03,ug/m3,Traffic,Urban,NI,Braunschweig,Braunschweig
DENW112,PM10,2017,20.698,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW112,PM10,2019,19.447,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW112,PM10,2024,15.211,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW188,PM10,2016,24.475,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW188,PM10,2022,19.038,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DERP044,PM10,2014,16.052,ug/m3,Industrial,Rural,RP,Neuwied,Asbach
DERP044,PM10,2018,14.466,ug/m3,Industrial,Rural,RP,Neuwied,Asbach
DENW021,PM10,2015,21.902,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW021,PM10,2019,18.558,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW081,PM10,2016,18.003,ug/m3,Background,Rural,NW,Borken,Borken
DENI029,PM10,2021,13.665,ug/m3,Background,Suburban,NI,Emden,Emden
DENW021,PM10,2021,16.475,ug/m3,Industrial,Urban,NW,Bottrop,Bottrop
DENW042,PM10,2017,13.013,ug/m3,Background,Urban,NW,Krefeld,Krefeld
DENW022,PM10,2020,14.426,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENI143,PM10,2018,21.558,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENI143,PM10,2021,16.189,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENW043,PM10,2023,16.723,ug/m3,Traffic,Urban,NW,Essen,Essen
DENI157,PM10,2021,15.593,ug/m3,Traffic,Urban,NI,Wolfsburg,Wolfsburg
DENI157,PM10,2022,16.011,ug/m3,Traffic,Urban,NI,Wolfsburg,Wolfsburg
DENW206,PM10,2019,18.957,ug/m3,Traffic,Urban,NW,Solingen,Solingen
DENI066,PM10,2023,14.244,ug/m3,Traffic,Urban,NI,Hildesheim,Hildesheim
DENI066,PM10,2024,14.388,ug/m3,Traffic,Urban,NI,Hildesheim,Hildesheim
DENW042,PM10,2019,14.278,ug/m3,Background,Urban,NW,Krefeld,Krefeld
DENW042,PM10,2022,18.254,ug/m3,Background,Urban,NW,Krefeld,Krefeld
DENW034,PM10,2017,20.794,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW034,PM10,2021,18.476,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW180,PM10,2023,17.059,ug/m3,Industrial,Suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW180,PM10,2024,17.778,ug/m3,Industrial,Suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW100,PM10,2016,18.423,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach
DENW034,PM10,2013,22.907,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW180,PM10,2014,11.0,ug/m3,Industrial,Suburban,NW,Rhein-Kreis Neuss,Grevenbroich
DENW131,PM10,2016,27.171,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW002,PM10,2020,18.356,ug/m3,Background,Suburban,NW,Recklinghausen,Datteln
DENW181,PM10,2016,21.186,ug/m3,Industrial,Urban,NW,Soest,Warstein
DENW212,PM10,2014,21.325,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW131,PM10,2014,28.297,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW131,PM10,2015,30.027,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW131,PM10,2018,24.717,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW131,PM10,2019,23.364,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW053,PM10,2021,14.371,ug/m3,Background,Urban,NW,Köln,Köln
DENW131,PM10,2023,21.165,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW053,PM10,2013,19.617,ug/m3,Background,Urban,NW,Köln,Köln
DENW053,PM10,2020,14.798,ug/m3,Background,Urban,NW,Köln,Köln
DENW053,PM10,2022,15.06,ug/m3,Background,Urban,NW,Köln,Köln
DENW211,PM10,2013,29.867,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW211,PM10,2023,15.393,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW211,PM10,2024,15.05,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW211,PM10,2025,12.883,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW189,PM10,2018,23.337,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW133,PM10,2023,15.309,ug/m3,Traffic,Urban,NW,Hagen,Hagen
DENW189,PM10,2019,19.272,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW059,PM10,2016,17.56,ug/m3,Background,Suburban,NW,Köln,Köln
DENI071,PM10,2018,18.602,ug/m3,Traffic,Suburban,NI,Osterode am Harz,Bad Lauterberg im Harz
DENI077,PM10,2017,12.461,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENI077,PM10,2019,11.207,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENI077,PM10,2022,10.941,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENI077,PM10,2025,6.796,ug/m3,Background,Rural,NI,Northeim,Solling (Landkreis Northeim)
DENW096,PM10,2019,16.894,ug/m3,Background,Suburban,NW,Mönchengladbach,Mönchengladbach
DENW058,PM10,2014,15.159,ug/m3,Industrial,Suburban,NW,Rhein-Erft-Kreis,Hürth
DERP022,PM10,2013,16.361,ug/m3,Background,Urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DERP022,PM10,2021,13.546,ug/m3,Background,Urban,RP,Bad Kreuznach,Bad Kreuznach(Verbandsfreie Geme
DENW022,PM10,2017,19.701,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENW022,PM10,2019,16.902,ug/m3,Background,Suburban,NW,Gelsenkirchen,Gelsenkirchen
DENW065,PM10,2014,12.382,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW065,PM10,2023,8.211,ug/m3,Background,Rural,NW,Siegen-Wittgenstein,Netphen
DENW053,PM10,2016,15.172,ug/m3,Background,Urban,NW,Köln,Köln
DENW053,PM10,2019,17.018,ug/m3,Background,Urban,NW,Köln,Köln
DENW008,PM10,2013,24.35,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW101,PM10,2019,17.905,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW008,PM10,2014,19.876,ug/m3,Background,Urban,NW,Dortmund,Dortmund
DENW337,PM10,2020,19.403,ug/m3,Industrial,Rural,NW,Rhein-Kreis Neuss,Jüchen
DENI063,PM10,2013,16.104,ug/m3,Background,Rural,NI,Stade,Jork
DENW068,PM10,2015,16.159,ug/m3,Background,Rural,NW,Soest,Soest
DENW068,PM10,2024,11.426,ug/m3,Background,Rural,NW,Soest,Soest
DENI053,PM10,2017,18.096,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel
DENW068,PM10,2015,16.712,ug/m3,Background,Rural,NW,Soest,Soest
DENI053,PM10,2024,14.315,ug/m3,Industrial,Suburban,NI,Cloppenburg,Bösel
DENW068,PM10,2017,15.458,ug/m3,Background,Rural,NW,Soest,Soest
DENW383,PM10,2018,24.399,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW245,PM10,2015,19.12,ug/m3,Industrial,Urban,NW,Städteregion Aachen,Stolberg (Rhld.)
DENW338,PM10,2022,21.997,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW189,PM10,2023,16.713,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW189,PM10,2024,15.416,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW246,PM10,2023,14.806,ug/m3,Industrial,Urban,NW,Unna,Lünen
DENW246,PM10,2013,24.945,ug/m3,Industrial,Urban,NW,Unna,Lünen
DENW246,PM10,2015,21.663,ug/m3,Industrial,Urban,NW,Unna,Lünen
DENW246,PM10,2019,17.556,ug/m3,Industrial,Urban,NW,Unna,Lünen
DENW246,PM10,2020,17.32,ug/m3,Industrial,Urban,NW,Unna,Lünen
DENW338,PM10,2022,22.358,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW338,PM10,2016,23.668,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW338,PM10,2018,24.923,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW338,PM10,2020,21.432,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW038,PM10,2014,20.323,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW038,PM10,2020,16.078,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW038,PM10,2024,12.683,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW038,PM10,2024,12.607,ug/m3,Background,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENI143,PM10,2018,21.636,ug/m3,Traffic,Urban,NI,Oldenburg (Kreisfreie Stadt),Oldenburg (Oldb)
DENI031,PM10,2015,15.346,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven
DENI031,PM10,2016,14.798,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven
DENW006,PM10,2013,24.318,ug/m3,Background,Suburban,NW,Unna,Lünen
DENI031,PM10,2024,12.282,ug/m3,Background,Rural,NI,Wilhelmshaven,Wilhelmshaven
DENW006,PM10,2016,14.062,ug/m3,Background,Suburban,NW,Unna,Lünen
DESH023,PM10,2017,15.674,ug/m3,Background,Urban,SH,Lübeck,Lübeck
DESH023,PM10,2018,16.408,ug/m3,Background,Urban,SH,Lübeck,Lübeck
DERP045,PM10,2019,17.631,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DESH023,PM10,2025,8.856,ug/m3,Background,Urban,SH,Lübeck,Lübeck
