Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State,District,City
DENW195,NO2,2017,37.347,ug/m3,Traffic,Urban,NW,Hamm,Hamm
DENW175,NO2,2022,31.797,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW158,NO2,2018,42.787,ug/m3,Traffic,Urban,NW,Paderborn,Paderborn
DENW158,NO2,2019,38.265,ug/m3,Traffic,Urban,NW,Paderborn,Paderborn
DERP020,NO2,2016,30.373,ug/m3,Traffic,Urban,RP,Trier,Trier
DERP020,NO2,2025,14.516,ug/m3,Traffic,Urban,RP,Trier,Trier
DENW161,NO2,2021,30.967,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW161,NO2,2022,32.361,ug/m3,Traffic,Urban,NW,Essen,Essen
DESH030,NO2,2014,44.565,ug/m3,Traffic,Urban,SH,Segeberg,Norderstedt
DESH030,NO2,2025,12.616,ug/m3,Traffic,Urban,SH,Segeberg,Norderstedt
DENW208,NO2,2014,51.443,ug/m3,Traffic,Urban,NW,Gelsenkirchen,Gelsenkirchen
DENW208,NO2,2020,33.15,ug/m3,Traffic,Urban,NW,Gelsenkirchen,Gelsenkirchen
DERP015,NO2,2018,5.315,ug/m3,Background,Rural,RP,Eifelkreis Bitburg-Prüm,Prüm
DENW176,NO2,2015,41.04,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW176,NO2,2016,40.742,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW176,NO2,2021,29.695,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW384,NO2,2023,26.376,ug/m3,Traffic,Urban,NW,Bochum,Bochum
DENW400,NO2,2021,34.284,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW405,NO2,2025,5.991,ug/m3,Background,Rural,NW,Wesel,Wesel
DENW165,NO2,2016,43.992,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach
DENW165,NO2,2017,41.498,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach
DENW179,NO2,2014,21.664,ug/m3,Background,Urban,NW,Unna,Schwerte
DENW269,NO2,2014,46.35,ug/m3,Traffic,Urban,NW,Münster,Münster
DENW269,NO2,2019,33.093,ug/m3,Traffic,Urban,NW,Münster,Münster
DENW206,NO2,2022,27.691,ug/m3,Traffic,Urban,NW,Solingen,Solingen
DENW272,NO2,2015,38.025,ug/m3,Traffic,Urban,NW,Siegen-Wittgenstein,Siegen
DENW272,NO2,2016,38.22,ug/m3,Traffic,Urban,NW,Siegen-Wittgenstein,Siegen
DENW166,NO2,2019,31.051,ug/m3,Traffic,Urban,NW,Remscheid,Remscheid
DENW166,NO2,2022,26.879,ug/m3,Traffic,Urban,NW,Remscheid,Remscheid
DERP063,NO2,2021,20.044,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DENW336,NO2,2013,53.424,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW336,NO2,2016,49.333,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW171,NO2,2021,26.829,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW337,NO2,2018,18.77,ug/m3,Industrial,Rural,NW,Rhein-Kreis Neuss,Jüchen
DENW337,NO2,2021,15.093,ug/m3,Industrial,Rural,NW,Rhein-Kreis Neuss,Jüchen
DERP066,NO2,2022,20.658,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP067,NO2,2024,26.42,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP069,NO2,2020,22.557,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP072,NO2,2022,26.25,ug/m3,Traffic,Urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP073,NO2,2021,37.096,ug/m3,Traffic,Urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP074,NO2,2019,37.976,ug/m3,Traffic,Urban,RP,Ludwigshafen am Rhein,Ludwigshafen am Rhein
DERP081,NO2,2019,31.666,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DENW277,NO2,2020,35.767,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW172,NO2,2013,47.407,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Neuss
DERP081,NO2,2020,26.345,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP082,NO2,2020,34.026,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP082,NO2,2021,36.057,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP085,NO2,2020,32.077,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP086,NO2,2022,27.383,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP087,NO2,2024,21.026,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP091,NO2,2023,19.938,ug/m3,Background,Urban,RP,Mainz,Mainz
DERP095,NO2,2019,48.3,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP096,NO2,2020,31.572,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP099,NO2,2021,29.318,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP100,NO2,2020,35.955,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP102,NO2,2021,36.077,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP105,NO2,2021,21.905,ug/m3,Traffic,Urban,RP,Germersheim,Wörth am Rhein
DERP106,NO2,2020,30.368,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP106,NO2,2022,28.469,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP106,NO2,2024,25.781,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DENW207,NO2,2021,28.97,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW207,NO2,2024,24.42,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW175,NO2,2014,52.487,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DERP060,NO2,2023,10.459,ug/m3,Background,Urban,RP,Pirmasens,Pirmasens
DERP016,NO2,2013,8.666,ug/m3,Background,Rural,RP,Altenkirchen (Westerwald),Herdorf-Daaden
DENW176,NO2,2014,43.162,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW176,NO2,2018,39.74,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DENW247,NO2,2022,22.701,ug/m3,Background,Suburban,NW,Essen,Essen
DENW247,NO2,2023,20.263,ug/m3,Background,Suburban,NW,Essen,Essen
DERP045,NO2,2024,20.436,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP063,NO2,2024,16.752,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP065,NO2,2022,29.531,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP067,NO2,2022,29.325,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP068,NO2,2020,33.053,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP069,NO2,2024,18.8,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP025,NO2,2018,17.488,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DERP071,NO2,2019,23.67,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP071,NO2,2023,17.715,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP025,NO2,2019,16.58,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DERP025,NO2,2023,10.207,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DERP083,NO2,2019,36.786,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DENW189,NO2,2014,51.024,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DERP084,NO2,2022,23.713,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP085,NO2,2021,34.202,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP088,NO2,2020,28.72,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP089,NO2,2019,32.9,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP090,NO2,2024,20.418,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP091,NO2,2019,25.285,ug/m3,Background,Urban,RP,Mainz,Mainz
DERP017,NO2,2018,5.25,ug/m3,Background,Rural,RP,Südwestpfalz,Rodalben
DERP097,NO2,2020,30.19,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP098,NO2,2023,22.952,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP017,NO2,2021,3.711,ug/m3,Background,Rural,RP,Südwestpfalz,Rodalben
DERP099,NO2,2019,31.007,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP017,NO2,2024,2.588,ug/m3,Background,Rural,RP,Südwestpfalz,Rodalben
DERP101,NO2,2023,29.613,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP103,NO2,2021,29.157,ug/m3,Traffic,Suburban,RP,Germersheim,Wörth am Rhein
DERP104,NO2,2020,17.08,ug/m3,Background,Suburban,RP,Germersheim,Wörth am Rhein
DERP104,NO2,2022,16.094,ug/m3,Background,Suburban,RP,Germersheim,Wörth am Rhein
DERP105,NO2,2019,25.326,ug/m3,Traffic,Urban,RP,Germersheim,Wörth am Rhein
DERP107,NO2,2022,33.059,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP108,NO2,2023,19.912,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DENW208,NO2,2025,22.789,ug/m3,Traffic,Urban,NW,Gelsenkirchen,Gelsenkirchen
DENW182,NO2,2018,16.526,ug/m3,Industrial,Rural,NW,Rhein-Erft-Kreis,Elsdorf
DESN077,NO2,2019,34.275,ug/m3,Traffic,Urban,SN,Leipzig (Kreisfreie Stadt),Leipzig
DESN077,NO2,2020,28.084,ug/m3,Traffic,Urban,SN,Leipzig (Kreisfreie Stadt),Leipzig
DESN093,NO2,2022,7.059,ug/m3,Background,Rural,SN,Vogtlandkreis,Netzschkau-Limbach
DERP025,NO2,2025,8.1,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DENW184,NO2,2014,44.273,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW184,NO2,2020,30.5,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DESH023,NO2,2015,13.4,ug/m3,Background,Urban,SH,Lübeck,Lübeck
DENW184,NO2,2022,30.39,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DESH023,NO2,2025,4.489,ug/m3,Background,Urban,SH,Lübeck,Lübeck
DENW207,NO2,2018,42.506,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW209,NO2,2014,50.845,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW209,NO2,2015,46.261,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW210,NO2,2018,26.9,ug/m3,Traffic,Urban,NW,Soest,Erwitte
DERP045,NO2,2018,41.801,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP045,NO2,2021,30.073,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DENW207,NO2,2016,54.306,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW207,NO2,2022,33.391,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW187,NO2,2019,36.756,ug/m3,Traffic,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW187,NO2,2020,33.261,ug/m3,Traffic,Urban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW266,NO2,2013,66.74,ug/m3,Traffic,Urban,NW,Düren,Düren
DENW211,NO2,2020,35.259,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW266,NO2,2020,34.007,ug/m3,Traffic,Urban,NW,Düren,Düren
DERP021,NO2,2014,23.75,ug/m3,Background,Urban,RP,Neuwied,Neuwied
DERP021,NO2,2016,22.334,ug/m3,Background,Urban,RP,Neuwied,Neuwied
DERP021,NO2,2020,17.783,ug/m3,Background,Urban,RP,Neuwied,Neuwied
DENW267,NO2,2017,44.433,ug/m3,Traffic,Urban,NW,Rhein-Erft-Kreis,Hürth
DENW268,NO2,2016,37.38,ug/m3,Traffic,Urban,NW,Münster,Münster
DENW268,NO2,2017,35.528,ug/m3,Traffic,Urban,NW,Münster,Münster
DENW269,NO2,2021,25.342,ug/m3,Traffic,Urban,NW,Münster,Münster
DENW188,NO2,2015,52.581,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW102,NO2,2013,35.01,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW339,NO2,2015,26.6,ug/m3,Background,Suburban,NW,Düsseldorf,Düsseldorf
DENW275,NO2,2019,36.272,ug/m3,Traffic,Urban,NW,Wesel,Dinslaken
DENW294,NO2,2018,35.134,ug/m3,Traffic,Urban,NW,Kleve,Emmerich am Rhein
DENW340,NO2,2014,56.315,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW277,NO2,2015,44.19,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW277,NO2,2019,40.572,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW112,NO2,2017,36.941,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW278,NO2,2022,30.341,ug/m3,Traffic,Urban,NW,Recklinghausen,Gladbeck
DENW279,NO2,2015,35.56,ug/m3,Traffic,Urban,NW,Recklinghausen,Recklinghausen
DENW351,NO2,2020,27.995,ug/m3,Traffic,Urban,NW,Gelsenkirchen,Gelsenkirchen
DENW296,NO2,2020,29.375,ug/m3,Traffic,Urban,NW,Recklinghausen,Recklinghausen
DENW296,NO2,2022,30.318,ug/m3,Traffic,Urban,NW,Recklinghausen,Recklinghausen
DERP026,NO2,2014,35.092,ug/m3,Traffic,Urban,RP,Frankenthal (Pfalz),Frankenthal (Pfalz)
DERP026,NO2,2024,16.59,ug/m3,Traffic,Urban,RP,Frankenthal (Pfalz),Frankenthal (Pfalz)
DENW299,NO2,2015,40.821,ug/m3,Traffic,Urban,NW,Recklinghausen,Gladbeck
DENW112,NO2,2019,33.668,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW178,NO2,2013,50.28,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW178,NO2,2015,44.362,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW354,NO2,2016,46.35,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW178,NO2,2016,45.345,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW189,NO2,2016,49.131,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW354,NO2,2020,27.2,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW189,NO2,2020,36.247,ug/m3,Traffic,Urban,NW,Wuppertal,Wuppertal
DENW179,NO2,2023,14.054,ug/m3,Background,Urban,NW,Unna,Schwerte
DERP027,NO2,2013,23.912,ug/m3,Traffic,Urban,RP,Neustadt an der Weinstraße,Neustadt an der Weinstraße
DERP028,NO2,2013,11.234,ug/m3,Background,Rural,RP,Westerwaldkreis,Montabaur
DERP028,NO2,2019,7.143,ug/m3,Background,Rural,RP,Westerwaldkreis,Montabaur
DENW169,NO2,2014,29.671,ug/m3,Background,Urban,NW,Essen,Essen
DENW169,NO2,2015,28.557,ug/m3,Background,Urban,NW,Essen,Essen
DENW172,NO2,2015,41.48,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Neuss
DENW172,NO2,2019,35.771,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Neuss
DENW172,NO2,2020,30.818,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Neuss
DENW172,NO2,2023,27.196,ug/m3,Traffic,Urban,NW,Rhein-Kreis Neuss,Neuss
DENW114,NO2,2016,24.569,ug/m3,Background,Urban,NW,Wuppertal,Wuppertal
DENW213,NO2,2017,43.051,ug/m3,Traffic,Urban,NW,Rheinisch-Bergischer Kreis,Overath
DENW195,NO2,2019,32.969,ug/m3,Traffic,Urban,NW,Hamm,Hamm
DENW215,NO2,2022,34.978,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW175,NO2,2016,48.905,ug/m3,Traffic,Urban,NW,Bonn,Bonn
DERP063,NO2,2023,17.377,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DENW200,NO2,2022,20.072,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DERP065,NO2,2024,25.07,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DENW200,NO2,2023,18.782,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DERP066,NO2,2019,21.76,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DERP068,NO2,2021,31.541,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DERP069,NO2,2022,22.67,ug/m3,Background,Urban,RP,Koblenz,Koblenz
DENW216,NO2,2019,47.867,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DERP071,NO2,2021,21.46,ug/m3,Traffic,Urban,RP,Koblenz,Koblenz
DENW216,NO2,2023,35.936,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DERP075,NO2,2024,19.221,ug/m3,Traffic,Urban,RP,Speyer,Speyer
DERP079,NO2,2021,34.896,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP079,NO2,2023,30.723,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP079,NO2,2024,28.998,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP083,NO2,2022,29.523,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP087,NO2,2019,28.063,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP087,NO2,2020,25.411,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP095,NO2,2022,34.379,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DERP097,NO2,2019,36.64,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DENW219,NO2,2014,56.408,ug/m3,Traffic,Urban,NW,Köln,Köln
DERP100,NO2,2022,33.711,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DESH058,NO2,2019,10.034,ug/m3,Background,Urban,SH,Herzogtum Lauenburg,Lauenburg/Elbe
DERP101,NO2,2024,28.831,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DESH058,NO2,2022,7.757,ug/m3,Background,Urban,SH,Herzogtum Lauenburg,Lauenburg/Elbe
DERP107,NO2,2024,29.179,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DENW228,NO2,2018,36.881,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW200,NO2,2018,32.62,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DESN052,NO2,2013,8.292,ug/m3,Background,Rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DESN052,NO2,2025,2.317,ug/m3,Background,Rural,SN,Sächsische Schweiz-Osterzgebirge,Altenberg
DENW406,NO2,2022,29.718,ug/m3,Traffic,Urban,NW,Bochum,Bochum
DENW408,NO2,2023,34.476,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW414,NO2,2021,27.927,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW414,NO2,2023,21.216,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW232,NO2,2013,47.411,ug/m3,Traffic,Urban,NW,Mettmann,Langenfeld (Rhld.)
DENW232,NO2,2020,29.192,ug/m3,Traffic,Urban,NW,Mettmann,Langenfeld (Rhld.)
DENW239,NO2,2013,50.903,ug/m3,Traffic,Urban,NW,Ennepe-Ruhr-Kreis,Witten
DENW239,NO2,2014,47.492,ug/m3,Traffic,Urban,NW,Ennepe-Ruhr-Kreis,Witten
DERP025,NO2,2017,17.978,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DERP025,NO2,2020,13.843,ug/m3,Background,Urban,RP,Germersheim,Wörth am Rhein
DENW416,NO2,2021,28.084,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW416,NO2,2023,24.486,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW419,NO2,2023,33.819,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW421,NO2,2022,36.373,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DERP046,NO2,2013,29.093,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DENW429,NO2,2023,22.56,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DERP046,NO2,2018,26.74,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DERP046,NO2,2022,21.803,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DENW209,NO2,2021,35.043,ug/m3,Traffic,Urban,NW,Oberhausen,Oberhausen
DENW210,NO2,2015,34.975,ug/m3,Traffic,Urban,NW,Soest,Erwitte
DENW280,NO2,2013,35.314,ug/m3,Traffic,Urban,NW,Ennepe-Ruhr-Kreis,Gevelsberg
DENW288,NO2,2013,43.185,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW288,NO2,2014,41.1,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW247,NO2,2014,29.723,ug/m3,Background,Suburban,NW,Essen,Essen
DENW247,NO2,2021,26.445,ug/m3,Background,Suburban,NW,Essen,Essen
DENW293,NO2,2018,34.461,ug/m3,Traffic,Urban,NW,Wesel,Dinslaken
DENW293,NO2,2020,27.181,ug/m3,Traffic,Urban,NW,Wesel,Dinslaken
DENW207,NO2,2022,30.177,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW207,NO2,2025,17.538,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DESH008,NO2,2016,9.93,ug/m3,Background,Rural,SH,Plön,Bokhorst-Wankendorf
DERP046,NO2,2023,18.247,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DESH008,NO2,2022,6.11,ug/m3,Background,Rural,SH,Plön,Bokhorst-Wankendorf
DENW338,NO2,2015,34.451,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW338,NO2,2016,33.306,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW247,NO2,2016,31.104,ug/m3,Background,Suburban,NW,Essen,Essen
DENW410,NO2,2023,31.704,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW338,NO2,2021,28.475,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW247,NO2,2019,25.002,ug/m3,Background,Suburban,NW,Essen,Essen
DENW338,NO2,2022,28.041,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW338,NO2,2024,23.651,ug/m3,Industrial,Urban,NW,Duisburg,Duisburg
DENW411,NO2,2022,38.719,ug/m3,Traffic,Urban,NW,Dortmund,Dortmund
DENW207,NO2,2019,39.474,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Aachen
DENW413,NO2,2023,25.796,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW414,NO2,2022,26.775,ug/m3,Traffic,Urban,NW,Bielefeld,Bielefeld
DENW251,NO2,2013,40.738,ug/m3,Traffic,Urban,NW,Krefeld,Krefeld
DERP047,NO2,2016,18.875,ug/m3,Industrial,Suburban,RP,Trier,Trier
DERP047,NO2,2019,16.482,ug/m3,Industrial,Suburban,RP,Trier,Trier
DENW253,NO2,2014,39.499,ug/m3,Traffic,Urban,NW,Duisburg,Duisburg
DENW259,NO2,2024,18.189,ug/m3,Traffic,Urban,NW,Mönchengladbach,Mönchengladbach
DENW417,NO2,2023,26.709,ug/m3,Traffic,Urban,NW,Köln,Köln
DERP011,NO2,2015,40.666,ug/m3,Traffic,Urban,RP,Mainz,Mainz
DENW255,NO2,2013,39.484,ug/m3,Traffic,Urban,NW,Hagen,Hagen
DENW213,NO2,2019,38.61,ug/m3,Traffic,Urban,NW,Rheinisch-Bergischer Kreis,Overath
DENW213,NO2,2022,31.106,ug/m3,Traffic,Urban,NW,Rheinisch-Bergischer Kreis,Overath
DENW215,NO2,2019,42.578,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW305,NO2,2016,37.024,ug/m3,Traffic,Suburban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DENW215,NO2,2020,35.512,ug/m3,Traffic,Urban,NW,Essen,Essen
DENW305,NO2,2018,33.221,ug/m3,Traffic,Suburban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
DERP046,NO2,2016,27.087,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DERP020,NO2,2013,33.463,ug/m3,Traffic,Urban,RP,Trier,Trier
DERP046,NO2,2024,15.663,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DERP020,NO2,2022,17.918,ug/m3,Traffic,Urban,RP,Trier,Trier
DERP046,NO2,2025,15.974,ug/m3,Traffic,Urban,RP,Neuwied,Neuwied
DENW222,NO2,2013,52.414,ug/m3,Traffic,Urban,NW,Gütersloh,Halle (Westf.)
DESN104,NO2,2017,13.887,ug/m3,Background,Urban,SN,Chemnitz,Chemnitz
DENW329,NO2,2013,21.601,ug/m3,Industrial,Rural,NW,Düren,Titz
DEST029,NO2,2014,20.874,ug/m3,Background,Suburban,ST,Salzlandkreis,Bernburg (Saale)
DESL011,NO2,2016,16.161,ug/m3,Background,Urban,SL,Regionalverband Saarbrücken,Saarbrücken
DESN074,NO2,2018,8.452,ug/m3,Background,Rural,SN,Mittelsachsen,Neuhausen/Erzgeb.
DESL011,NO2,2021,11.005,ug/m3,Background,Urban,SL,Regionalverband Saarbrücken,Saarbrücken
DESL011,NO2,2025,11.859,ug/m3,Background,Urban,SL,Regionalverband Saarbrücken,Saarbrücken
DENW195,NO2,2015,38.7,ug/m3,Traffic,Urban,NW,Hamm,Hamm
DESH008,NO2,2015,9.422,ug/m3,Background,Rural,SH,Plön,Bokhorst-Wankendorf
DESH008,NO2,2019,8.657,ug/m3,Background,Rural,SH,Plön,Bokhorst-Wankendorf
DESH008,NO2,2025,3.346,ug/m3,Background,Rural,SH,Plön,Bokhorst-Wankendorf
DENW208,NO2,2017,45.972,ug/m3,Traffic,Urban,NW,Gelsenkirchen,Gelsenkirchen
DENW355,NO2,2017,46.003,ug/m3,Traffic,Urban,NW,Leverkusen,Leverkusen
DENW206,NO2,2023,23.236,ug/m3,Traffic,Urban,NW,Solingen,Solingen
DEST039,NO2,2021,2.183,ug/m3,Background,Rural,ST,Harz,Wernigerode
DEST039,NO2,2025,2.407,ug/m3,Background,Rural,ST,Harz,Wernigerode
DESH033,NO2,2016,17.637,ug/m3,Background,Urban,SH,Kiel,Kiel
DENW294,NO2,2013,37.222,ug/m3,Traffic,Urban,NW,Kleve,Emmerich am Rhein
DENW294,NO2,2015,34.5,ug/m3,Traffic,Urban,NW,Kleve,Emmerich am Rhein
DENW296,NO2,2014,41.339,ug/m3,Traffic,Urban,NW,Recklinghausen,Recklinghausen
DENW342,NO2,2015,37.917,ug/m3,Traffic,Urban,NW,Siegen-Wittgenstein,Siegen
DENW299,NO2,2016,42.51,ug/m3,Traffic,Urban,NW,Recklinghausen,Gladbeck
DENW299,NO2,2018,40.333,ug/m3,Traffic,Urban,NW,Recklinghausen,Gladbeck
DENW353,NO2,2021,30.614,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW303,NO2,2017,38.004,ug/m3,Traffic,Urban,NW,Köln,Köln
DENW354,NO2,2022,28.189,ug/m3,Traffic,Urban,NW,Düsseldorf,Düsseldorf
DENW287,NO2,2020,31.631,ug/m3,Traffic,Urban,NW,Städteregion Aachen,Eschweiler
DENW305,NO2,2015,39.167,ug/m3,Traffic,Suburban,NW,Mülheim an der Ruhr,Mülheim an der Ruhr
