City,Year,Average,Air Quality Station Type
Eschweiler,2007,28.006,Industrial
Essen,2002,29.736,Traffic
Essen,2002,24.391,Background
Essen,2003,30.828,Traffic
Essen,2003,30.294,Background
Essen,2004,32.33175,Traffic
Essen,2004,27.0625,Background
Essen,2005,30.374833333333328,Traffic
Essen,2005,24.84566666666667,Background
Essen,2006,32.226749999999996,Traffic
Essen,2006,27.338,Background
Essen,2007,30.667333333333335,Traffic
Essen,2007,27.450499999999998,Background
Essen,2008,26.98,Traffic
Essen,2008,27.922,Background
Essen,2008,24.469,Industrial
Essen,2009,28.85066666666667,Traffic
Essen,2009,25.1715,Background
Essen,2010,27.990000000000002,Traffic
Essen,2010,27.535,Background
Essen,2011,28.854666666666663,Traffic
Essen,2011,29.804,Background
Essen,2012,26.00733333333333,Traffic
Essen,2012,23.879,Background
Essen,2013,26.0855,Traffic
Essen,2013,24.065,Background
Essen,2014,24.322499999999998,Traffic
Essen,2014,22.16,Background
Essen,2015,22.8505,Traffic
Essen,2015,21.695,Background
Essen,2016,21.493,Traffic
Essen,2016,20.351,Background
Essen,2017,21.8925,Traffic
Essen,2017,21.478,Background
Essen,2018,22.5255,Traffic
Essen,2018,21.736,Background
Essen,2019,19.607999999999997,Traffic
Essen,2019,19.992,Background
Essen,2020,19.951,Traffic
Essen,2020,18.526,Background
Essen,2021,21.7265,Traffic
Essen,2021,18.667,Background
Essen,2022,22.9065,Traffic
Essen,2022,16.289,Background
Essen,2023,20.061,Traffic
Essen,2023,13.1035,Background
Essen,2024,19.087,Traffic
Essen,2024,13.4005,Background
Essen,2025,23.060499999999998,Traffic
Essen,2025,12.112,Background
Esslingen am Neckar,1998,22.427,Background
Esslingen am Neckar,1999,28.605,Background
Esslingen am Neckar,2000,27.894,Background
Esslingen am Neckar,2001,24.09,Background
Esslingen am Neckar,2002,27.032,Background
Esslingen am Neckar,2003,31.123,Background
Esslingen am Neckar,2004,24.345,Background
Esslingen am Neckar,2016,25.789,Traffic
Esslingen am Neckar,2017,25.663,Traffic
Esslingen am Neckar,2018,24.528,Traffic
Esslingen am Neckar,2019,23.053,Traffic
Eutin,2006,18.704,Traffic
Eutin,2007,18.742,Traffic
Eutin,2008,18.822,Traffic
Fellbach,2014,20.051,Background
Filderstadt,1998,21.822999999999997,Background
Filderstadt,1999,24.276,Background
Filderstadt,2000,25.590999999999998,Background
Filderstadt,2001,19.359,Background
Filderstadt,2002,25.508,Background
Filderstadt,2003,29.006,Background
Filderstadt,2004,22.2595,Background
Filderstadt,2005,24.994999999999994,Background
Filderstadt,2006,27.635,Background
Filderstadt,2007,22.778000000000002,Background
Filderstadt,2008,19.504,Background
Filderstadt,2009,21.612,Background
Filderstadt,2010,22.626,Background
Filderstadt,2011,20.571,Background
Filderstadt,2012,18.411,Background
Filderstadt,2013,20.357,Background
Filderstadt,2014,18.437,Background
Filderstadt,2015,18.9125,Background
Filderstadt,2016,19.764499999999998,Background
Filderstadt,2017,19.0255,Background
Filderstadt,2018,16.7565,Background
Filderstadt,2019,15.692,Background
Filderstadt,2020,15.496,Background
Filderstadt,2021,13.6015,Background
Filderstadt,2022,14.692499999999999,Background
Filderstadt,2023,12.425,Background
Filderstadt,2024,15.236,Background
Filderstadt,2025,30.52,Background
Finsterwalde,1999,41.432,Traffic
Finsterwalde,2000,31.973,Traffic
Flensburg,2003,29.297,Traffic
Flensburg,2005,24.365,Traffic
Flensburg,2007,21.616,Traffic
Flensburg,2008,21.046,Traffic
Flensburg,2009,25.708,Traffic
Flensburg,2011,25.384,Traffic
Flensburg,2012,20.88,Traffic
Flensburg,2013,20.808,Traffic
Flensburg,2014,22.081,Traffic
Flensburg,2015,22.113,Traffic
Flensburg,2016,18.656,Traffic
Flensburg,2017,18.741,Traffic
Flensburg,2018,20.473,Traffic
Flensburg,2019,19.004,Traffic
Flensburg,2020,15.778,Traffic
Flensburg,2021,15.4,Traffic
Flensburg,2022,15.997,Traffic
Flensburg,2023,13.518,Traffic
Flensburg,2024,12.824,Traffic
Flensburg,2025,11.056,Traffic
Forst (Lausitz),2001,24.701,Background
Frankfurt (Oder),2001,22.191,Background
Frankfurt (Oder),2002,24.666,Background
Frankfurt (Oder),2003,36.547,Traffic
Frankfurt (Oder),2003,26.661,Background
Frankfurt (Oder),2004,30.7295,Traffic
Frankfurt (Oder),2004,21.143,Background
Frankfurt (Oder),2005,36.972,Traffic
Frankfurt (Oder),2005,26.957,Background
Frankfurt (Oder),2006,40.586,Traffic
Frankfurt (Oder),2006,31.784,Background
Frankfurt (Oder),2007,30.079,Traffic
Frankfurt (Oder),2007,24.817,Background
Frankfurt (Oder),2008,27.706,Traffic
Frankfurt (Oder),2008,26.213,Background
Frankfurt (Oder),2009,30.843,Traffic
Frankfurt (Oder),2009,23.438000000000002,Background
Frankfurt (Oder),2010,35.014,Traffic
Frankfurt (Oder),2010,27.912,Background
Frankfurt (Oder),2011,33.142,Traffic
Frankfurt (Oder),2011,26.059,Background
Frankfurt (Oder),2012,26.491,Traffic
Frankfurt (Oder),2012,21.65,Background
Frankfurt (Oder),2013,27.217,Traffic
Frankfurt (Oder),2013,18.014000000000003,Background
Frankfurt (Oder),2014,30.896,Traffic
Frankfurt (Oder),2014,25.0665,Background
Frankfurt (Oder),2015,24.1075,Traffic
Frankfurt (Oder),2015,19.177999999999997,Background
Frankfurt (Oder),2016,23.8535,Traffic
Frankfurt (Oder),2016,18.208,Background
Frankfurt (Oder),2017,22.67,Traffic
Frankfurt (Oder),2017,17.662,Background
Frankfurt (Oder),2018,24.0345,Traffic
Frankfurt (Oder),2018,20.3385,Background
Frankfurt (Oder),2019,19.145,Traffic
Frankfurt (Oder),2019,16.859,Background
Frankfurt (Oder),2020,15.33,Traffic
Frankfurt (Oder),2020,12.816,Background
Frankfurt (Oder),2021,17.001,Traffic
Frankfurt (Oder),2021,15.027,Background
Frankfurt (Oder),2022,17.74,Traffic
Frankfurt (Oder),2022,15.2,Background
Frankfurt (Oder),2023,18.6445,Traffic
Frankfurt (Oder),2023,14.527,Background
Frankfurt (Oder),2024,18.542,Traffic
Frankfurt (Oder),2024,14.656,Background
Frankfurt (Oder),2025,19.698,Traffic
Frankfurt (Oder),2025,10.182,Background
Frankfurt am Main,2000,25.044,Traffic
Frankfurt am Main,2000,30.624,Background
Frankfurt am Main,2001,30.39233333333333,Traffic
Frankfurt am Main,2001,32.942,Background
Frankfurt am Main,2002,34.11533333333333,Traffic
Frankfurt am Main,2002,30.61,Background
Frankfurt am Main,2003,35.748666666666665,Traffic
Frankfurt am Main,2003,33.805,Background
Frankfurt am Main,2004,27.754333333333335,Traffic
Frankfurt am Main,2004,25.82,Background
Frankfurt am Main,2005,28.299333333333333,Traffic
Frankfurt am Main,2005,23.856333333333335,Background
Frankfurt am Main,2006,27.025000000000002,Traffic
Frankfurt am Main,2006,26.765,Background
Frankfurt am Main,2007,24.404333333333337,Traffic
Frankfurt am Main,2007,28.504,Background
Frankfurt am Main,2008,23.276333333333337,Traffic
Frankfurt am Main,2008,20.545499999999997,Background
Frankfurt am Main,2009,24.3218,Traffic
Frankfurt am Main,2009,23.821833333333334,Background
Frankfurt am Main,2010,22.7726,Traffic
Frankfurt am Main,2010,23.850333333333335,Background
Frankfurt am Main,2011,23.575,Traffic
Frankfurt am Main,2011,23.210333333333335,Background
Frankfurt am Main,2012,20.673399999999997,Traffic
Frankfurt am Main,2012,19.701666666666668,Background
Frankfurt am Main,2013,25.998,Traffic
Frankfurt am Main,2013,20.326857142857143,Background
Frankfurt am Main,2014,25.886,Traffic
Frankfurt am Main,2014,20.551428571428573,Background
Frankfurt am Main,2015,24.491,Traffic
Frankfurt am Main,2015,19.46333333333333,Background
Frankfurt am Main,2016,22.854,Traffic
Frankfurt am Main,2016,17.547833333333333,Background
Frankfurt am Main,2017,23.365,Traffic
Frankfurt am Main,2017,17.949,Background
Frankfurt am Main,2018,24.766,Traffic
Frankfurt am Main,2018,19.21885714285714,Background
Frankfurt am Main,2019,21.601,Traffic
Frankfurt am Main,2019,17.121624999999998,Background
Frankfurt am Main,2020,17.43,Traffic
Frankfurt am Main,2020,15.08888888888889,Background
Frankfurt am Main,2021,18.43,Traffic
Frankfurt am Main,2021,14.753888888888888,Background
Frankfurt am Main,2022,18.171,Traffic
Frankfurt am Main,2022,15.51825,Background
Frankfurt am Main,2023,17.639,Traffic
Frankfurt am Main,2023,13.756375,Background
Frankfurt am Main,2024,18.321,Traffic
Frankfurt am Main,2024,13.326,Background
Frankfurt am Main,2025,19.263,Traffic
Frankfurt am Main,2025,15.016333333333334,Background
Freiberg,2002,22.496,Background
Freiberg,2003,26.57,Background
Freiberg,2004,21.990499999999997,Background
Freiberg,2005,26.747,Background
Freiberg,2006,26.27,Background
Freiberg,2007,22.932,Background
Freiberg,2008,21.813,Background
Freiberg,2009,25.033,Background
Freiberg,2010,24.5785,Background
Freiberg,2011,23.665,Background
Freiberg,2012,21.177,Background
Freiberg,2013,21.174,Background
Freiberg,2014,22.16,Background
Freiberg,2015,18.531,Background
Freiberg,2016,16.917,Background
Freiberg,2017,15.112,Background
Freiberg,2018,18.445,Background
Freiberg,2019,14.355,Background
Freiberg,2020,12.965,Background
Freiberg,2021,12.877,Background
Freiberg,2022,13.006,Background
Freiberg,2023,9.795,Background
Freiberg am Neckar,2006,39.198,Traffic
Freiberg am Neckar,2007,31.338,Traffic
Freiberg am Neckar,2008,29.992,Traffic
Freiberg am Neckar,2009,32.126,Traffic
Freiberg am Neckar,2010,31.06,Traffic
Freiberg am Neckar,2011,29.478,Traffic
Freiberg am Neckar,2012,25.164,Traffic
Freiberg am Neckar,2013,25.895,Traffic
Freiberg am Neckar,2014,24.127,Traffic
Freiberg am Neckar,2015,26.464,Traffic
Freiburg im Breisgau,1997,43.082,Traffic
Freiburg im Breisgau,1998,13.496,Traffic
Freiburg im Breisgau,1998,12.463,Background
Freiburg im Breisgau,1999,24.678,Traffic
Freiburg im Breisgau,1999,19.203,Background
Freiburg im Breisgau,2000,20.8555,Traffic
Freiburg im Breisgau,2000,17.484,Background
Freiburg im Breisgau,2001,22.925,Traffic
Freiburg im Breisgau,2001,18.724,Background
Freiburg im Breisgau,2002,26.231,Traffic
Freiburg im Breisgau,2002,19.679,Background
Freiburg im Breisgau,2003,28.443,Traffic
Freiburg im Breisgau,2003,22.396,Background
Freiburg im Breisgau,2004,24.19,Traffic
Freiburg im Breisgau,2004,18.549,Background
Freiburg im Breisgau,2005,25.798,Traffic
Freiburg im Breisgau,2005,17.592,Background
Freiburg im Breisgau,2006,30.501333333333335,Traffic
Freiburg im Breisgau,2006,20.537,Background
Freiburg im Breisgau,2007,27.5415,Traffic
Freiburg im Breisgau,2007,17.992,Background
Freiburg im Breisgau,2008,29.576,Traffic
Freiburg im Breisgau,2008,15.561,Background
Freiburg im Breisgau,2009,26.3015,Traffic
Freiburg im Breisgau,2009,17.418000000000003,Background
Freiburg im Breisgau,2010,26.1525,Traffic
Freiburg im Breisgau,2010,18.45,Background
Freiburg im Breisgau,2011,23.821,Traffic
Freiburg im Breisgau,2011,16.696,Background
Freiburg im Breisgau,2012,21.695,Traffic
Freiburg im Breisgau,2012,15.205499999999999,Background
Freiburg im Breisgau,2013,22.417,Traffic
Freiburg im Breisgau,2013,16.644,Background
Freiburg im Breisgau,2014,18.758,Traffic
Freiburg im Breisgau,2014,14.224499999999999,Background
Freiburg im Breisgau,2015,19.079,Traffic
Freiburg im Breisgau,2015,16.994,Background
Freiburg im Breisgau,2016,17.948,Traffic
Freiburg im Breisgau,2016,15.471,Background
Freiburg im Breisgau,2017,18.73,Traffic
Freiburg im Breisgau,2017,14.0785,Background
Freiburg im Breisgau,2018,16.841,Traffic
Freiburg im Breisgau,2018,14.099,Background
Freiburg im Breisgau,2019,14.049,Traffic
Freiburg im Breisgau,2019,12.665,Background
Freiburg im Breisgau,2020,13.2545,Traffic
Freiburg im Breisgau,2020,12.261500000000002,Background
Freiburg im Breisgau,2021,13.4535,Traffic
Freiburg im Breisgau,2021,11.520499999999998,Background
Freiburg im Breisgau,2022,14.783,Traffic
Freiburg im Breisgau,2022,12.6315,Background
Freiburg im Breisgau,2023,12.4545,Traffic
Freiburg im Breisgau,2023,10.593499999999999,Background
Freiburg im Breisgau,2024,11.588,Traffic
Freiburg im Breisgau,2024,11.0755,Background
Freiburg im Breisgau,2025,21.118,Traffic
Freiburg im Breisgau,2025,15.498,Background
Freudenstadt,1998,16.533,Background
Freudenstadt,1999,14.267,Background
Freudenstadt,2000,13.044,Background
Freudenstadt,2001,13.487,Background
Freudenstadt,2002,13.145,Background
Freudenstadt,2003,17.419,Background
Freudenstadt,2004,12.684,Background
Freudenstadt,2005,13.6355,Background
Freudenstadt,2006,14.827,Background
Freudenstadt,2007,12.273,Background
Freudenstadt,2008,11.359,Background
Freudenstadt,2009,12.607,Background
Freudenstadt,2010,13.152500000000002,Background
Friedrichshafen,1998,21.385,Traffic
Friedrichshafen,1999,21.193,Traffic
Friedrichshafen,2000,21.415000000000003,Traffic
Friedrichshafen,2001,19.272,Traffic
Friedrichshafen,2002,22.070000000000004,Traffic
Friedrichshafen,2003,26.185999999999996,Traffic
Friedrichshafen,2004,21.027,Traffic
Friedrichshafen,2005,23.676,Traffic
Friedrichshafen,2006,22.629,Traffic
Friedrichshafen,2007,18.008,Traffic
Friedrichshafen,2008,16.809,Traffic
Friedrichshafen,2009,19.247,Traffic
Friedrichshafen,2010,20.929499999999997,Traffic
Friedrichshafen,2011,18.943,Traffic
Friedrichshafen,2012,18.0275,Traffic
Friedrichshafen,2013,18.745,Background
Friedrichshafen,2014,17.532,Background
Friedrichshafen,2015,17.9975,Background
Friedrichshafen,2016,15.535,Background
Friedrichshafen,2017,22.109,Traffic
Friedrichshafen,2017,14.661999999999999,Background
Friedrichshafen,2018,15.698,Background
Friedrichshafen,2019,14.0145,Background
Friedrichshafen,2020,13.5375,Background
Friedrichshafen,2021,12.8285,Background
Friedrichshafen,2022,13.4875,Background
Friedrichshafen,2023,11.7515,Background
Friedrichshafen,2024,11.633,Background
Friedrichshafen,2025,24.452,Background
Friesack,2002,21.314,Background
Friesack,2006,23.958,Background
Fulda,2000,22.172,Traffic
Fulda,2001,22.192,Traffic
Fulda,2002,24.297,Traffic
Fulda,2003,27.981,Traffic
Fulda,2004,22.38,Traffic
Fulda,2005,27.8575,Traffic
Fulda,2005,21.358,Background
Fulda,2006,28.767000000000003,Traffic
Fulda,2006,22.597,Background
Fulda,2007,23.344,Traffic
Fulda,2007,20.292,Background
Fulda,2008,25.327,Traffic
Fulda,2008,17.28,Background
Fulda,2009,27.538,Traffic
Fulda,2009,19.145,Background
Fulda,2010,26.822,Traffic
Fulda,2010,17.402,Background
Fulda,2011,27.215,Traffic
Fulda,2011,18.985,Background
Fulda,2012,23.279,Traffic
Fulda,2012,18.366,Background
Fulda,2013,23.3,Traffic
Fulda,2013,19.603,Background
Fulda,2014,23.451,Traffic
Fulda,2014,18.811,Background
Fulda,2015,21.969,Traffic
Fulda,2015,18.348,Background
Fulda,2016,19.993,Traffic
Fulda,2016,16.583,Background
Fulda,2017,20.947,Traffic
Fulda,2017,16.751,Background
Fulda,2018,21.274,Traffic
Fulda,2018,17.054,Background
Fulda,2019,18.82,Traffic
Fulda,2019,15.24,Background
Fulda,2020,16.328,Traffic
Fulda,2020,13.928,Background
Fulda,2021,15.746,Traffic
Fulda,2021,13.299,Background
Fulda,2022,15.583,Traffic
Fulda,2022,12.488,Background
Fulda,2023,13.679,Traffic
Fulda,2023,11.525,Background
Fulda,2024,14.182,Traffic
Fulda,2024,11.828,Background
Fulda,2025,9.013,Traffic
Fulda,2025,7.455,Background
Fürth,2000,31.279,Traffic
Fürth,2001,29.918,Traffic
Fürth,2002,32.307,Traffic
Fürth,2002,19.566,Background
Fürth,2003,39.376,Traffic
Fürth,2003,18.75,Background
Fürth,2004,28.637,Traffic
Fürth,2004,15.91,Background
Fürth,2005,30.223,Traffic
Fürth,2005,15.828,Background
Fürth,2006,30.351,Traffic
Fürth,2006,15.852,Background
Fürth,2007,25.9,Traffic
Fürth,2007,14.046,Background
Fürth,2008,24.001,Traffic
Fürth,2008,11.618,Background
Fürth,2009,27.835,Traffic
Fürth,2009,14.585,Background
Fürth,2010,26.384,Traffic
Fürth,2010,14.787,Background
Fürth,2011,23.561,Traffic
Fürth,2011,14.945,Background
Fürth,2012,19.526,Traffic
Fürth,2012,13.5,Background
Fürth,2013,23.271,Traffic
Fürth,2013,13.745,Background
Fürth,2014,22.026,Traffic
Fürth,2014,13.051,Background
Fürth,2015,19.742,Traffic
Fürth,2015,13.281,Background
Fürth,2016,17.45,Traffic
Fürth,2016,11.557,Background
Fürth,2017,19.107,Traffic
Fürth,2017,12.273,Background
Fürth,2018,21.698,Traffic
Fürth,2018,11.462,Background
Fürth,2019,17.308,Traffic
Fürth,2019,10.686,Background
Fürth,2020,16.155,Traffic
Fürth,2020,10.325,Background
Fürth,2021,15.342,Traffic
Fürth,2021,10.37,Background
Fürth,2022,15.92,Traffic
Fürth,2022,10.046,Background
Fürth,2023,14.195,Traffic
Fürth,2023,9.634,Background
Fürth,2024,13.239,Traffic
Fürth,2024,9.382,Background
Fürth,2025,64.109,Traffic
Fürth,2025,5.521,Background
Garmisch-Partenkirchen,2017,3.5705,Background
Garmisch-Partenkirchen,2018,4.161,Background
Garmisch-Partenkirchen,2019,3.97,Background
Garmisch-Partenkirchen,2020,3.755,Background
Garmisch-Partenkirchen,2021,4.5295000000000005,Background
Garmisch-Partenkirchen,2022,6.624,Background
Garmisch-Partenkirchen,2023,3.847,Background
Garmisch-Partenkirchen,2024,4.516,Background
Garmisch-Partenkirchen,2025,1.262,Background
Geislingen an der Steige,2016,21.529,Traffic
Gelsenkirchen,2002,28.528,Background
Gelsenkirchen,2003,31.748,Background
Gelsenkirchen,2004,27.629,Background
Gelsenkirchen,2005,27.586,Background
Gelsenkirchen,2006,28.778,Background
Gelsenkirchen,2007,39.713,Traffic
Gelsenkirchen,2007,27.342,Background
Gelsenkirchen,2008,26.831500000000002,Background
Gelsenkirchen,2009,45.680499999999995,Background
Gelsenkirchen,2010,25.773,Background
Gelsenkirchen,2011,40.61,Traffic
Gelsenkirchen,2011,26.271,Background
Gelsenkirchen,2012,32.847,Traffic
Gelsenkirchen,2012,23.174,Background
Gelsenkirchen,2013,29.407999999999998,Traffic
Gelsenkirchen,2013,22.32,Background
Gelsenkirchen,2014,27.2525,Traffic
Gelsenkirchen,2014,20.51,Background
Gelsenkirchen,2015,25.925,Traffic
Gelsenkirchen,2015,20.854,Background
Gelsenkirchen,2016,25.526,Traffic
Gelsenkirchen,2016,19.559,Background
Gelsenkirchen,2017,26.0195,Traffic
Gelsenkirchen,2017,19.701,Background
Gelsenkirchen,2018,25.9995,Traffic
Gelsenkirchen,2018,19.263,Background
Gelsenkirchen,2019,23.071,Traffic
Gelsenkirchen,2019,16.902,Background
Gelsenkirchen,2020,20.546,Traffic
Gelsenkirchen,2020,14.426,Background
Gelsenkirchen,2021,22.2195,Traffic
Gelsenkirchen,2021,15.843,Background
Gelsenkirchen,2022,20.826,Traffic
Gelsenkirchen,2022,16.794,Background
Gelsenkirchen,2023,17.6585,Traffic
Gelsenkirchen,2023,14.02,Background
Gelsenkirchen,2024,19.009999999999998,Traffic
Gelsenkirchen,2024,13.929,Background
Gelsenkirchen,2025,16.012,Traffic
Gera,2000,36.751,Traffic
Gera,2000,38.26,Background
Gera,2001,28.551,Traffic
Gera,2001,28.814,Background
Gera,2002,31.079,Traffic
Gera,2002,31.814,Background
Gera,2003,31.059,Background
Gera,2004,21.945,Background
Gera,2005,28.434,Background
Gera,2006,30.817,Background
Gera,2007,23.472,Background
Gera,2008,26.196,Traffic
Gera,2008,20.923,Background
Gera,2009,55.9,Traffic
Gera,2009,23.064,Background
Gera,2010,26.576,Background
Gera,2011,25.139,Background
Gera,2012,22.359,Background
Gera,2013,20.395,Background
Gera,2014,19.944,Background
Gera,2015,17.119,Background
Gera,2016,16.536,Background
Gera,2017,15.848,Background
Gera,2018,20.454,Background
Gera,2019,15.445,Background
Gera,2020,13.793,Background
Gera,2021,13.52,Background
Gera,2022,16.039,Background
Gera,2023,13.266,Background
Gera,2024,14.629,Background
Gera,2025,10.312,Background
Gersfeld (Rhön),2000,9.776,Background
Gersfeld (Rhön),2001,10.594,Background
Gersfeld (Rhön),2002,8.824,Background
Gersfeld (Rhön),2003,14.487,Background
Gersfeld (Rhön),2004,12.403,Background
Gersfeld (Rhön),2005,11.159,Background
Gersfeld (Rhön),2006,10.067,Background
Gersfeld (Rhön),2007,11.53,Background
Gersfeld (Rhön),2008,10.693,Background
Gersfeld (Rhön),2009,10.344,Background
Gersfeld (Rhön),2010,10.835,Background
Gersfeld (Rhön),2011,11.735,Background
Gersfeld (Rhön),2012,8.849,Background
Gersfeld (Rhön),2013,10.146,Background
Gersfeld (Rhön),2014,9.983,Background
Gersfeld (Rhön),2015,9.896,Background
Gersfeld (Rhön),2016,8.318,Background
Gersfeld (Rhön),2017,8.446,Background
Gersfeld (Rhön),2018,10.281,Background
Gersfeld (Rhön),2019,8.498,Background
Gersfeld (Rhön),2020,8.203,Background
Gersfeld (Rhön),2021,7.5,Background
Gersfeld (Rhön),2022,8.546,Background
Gersfeld (Rhön),2023,7.194,Background
Gersfeld (Rhön),2024,6.45,Background
Gersfeld (Rhön),2025,2.03,Background
Gevelsberg,2008,29.127,Traffic
Gießen,2000,28.784,Background
Gießen,2001,22.382,Background
Gießen,2002,33.399,Background
Gießen,2003,30.564,Background
Gießen,2004,20.405,Background
Gießen,2005,25.147,Traffic
Gießen,2006,27.816,Traffic
Gießen,2007,25.229,Traffic
Gießen,2008,24.735,Traffic
Gießen,2009,27.352,Traffic
Gießen,2010,27.528,Traffic
Gießen,2011,28.261,Traffic
Gießen,2012,23.473,Traffic
Gießen,2013,25.354,Traffic
Gießen,2014,25.506,Traffic
Gießen,2015,23.69,Traffic
Gießen,2016,21.071,Traffic
Gießen,2017,22.092,Traffic
Gießen,2018,21.525,Traffic
Gießen,2019,17.002,Traffic
Gießen,2020,15.396,Traffic
Gießen,2021,15.684,Traffic
Gießen,2022,15.767,Traffic
Gießen,2023,13.705,Traffic
Gießen,2024,14.652,Traffic
Gießen,2025,12.605,Traffic
Gladbeck,2016,23.02,Traffic
Gladbeck,2017,22.948,Traffic
Gladbeck,2018,22.713,Traffic
Gladbeck,2019,20.023,Traffic
Gladbeck,2020,18.928,Traffic
Gladbeck,2021,19.625,Traffic
Glashütten,2005,11.157000000000002,Background
Glashütten,2006,12.699999999999998,Background
Glashütten,2007,10.438,Background
Glashütten,2009,9.623999999999999,Background
Glashütten,2010,10.982,Background
Glashütten,2011,11.794000000000002,Background
Glashütten,2012,9.515,Background
Glashütten,2013,9.878499999999999,Background
Glashütten,2014,9.854,Background
Glashütten,2015,9.437,Background
Glashütten,2016,7.965,Background
Glashütten,2017,8.397,Background
Glashütten,2018,9.193000000000001,Background
Glashütten,2019,7.8759999999999994,Background
Glashütten,2020,7.3725000000000005,Background
Glashütten,2021,7.398,Background
Glashütten,2022,7.941,Background
Glashütten,2023,7.1265,Background
Glashütten,2024,6.605,Background
Glashütten,2025,2.638,Background
Glauchau,2002,32.882,Background
Glauchau,2003,32.429,Background
Glauchau,2004,26.951,Background
Glauchau,2005,27.803,Background
Glauchau,2006,28.999,Background
Glauchau,2007,23.132,Background
Glauchau,2008,21.027,Background
Glauchau,2009,28.016,Background
Glauchau,2010,24.837,Background
Glauchau,2011,21.733,Background
Glauchau,2012,21.23,Background
Glauchau,2013,20.968,Background
Glauchau,2014,20.831,Background
Glauchau,2015,19.354,Background
Glauchau,2016,20.815,Background
Glauchau,2017,17.04,Background
Glauchau,2018,19.078,Background
Glauchau,2019,18.389,Background
Glauchau,2020,14.407,Background
Goslar,1999,25.369,Background
Goslar,2000,21.509,Background
Goslar,2001,22.684,Background
Goslar,2002,22.97,Background
Goslar,2003,24.673,Background
Goslar,2004,18.809,Background
Goslar,2005,19.879,Background
Goslar,2006,20.917,Background
Goslar,2007,14.866,Background
Goslar,2008,13.818,Background
Goslar,2009,13.577,Background
Goslar,2010,16.395,Background
Goslar,2011,14.554,Background
Goslar,2012,13.446,Background
Goslar,2013,14.3705,Background
Goslar,2014,16.0545,Background
Goslar,2015,12.6775,Background
Goslar,2016,12.1845,Background
Goslar,2017,11.411000000000001,Background
Goslar,2018,14.075,Background
Goslar,2019,10.622499999999999,Background
Goslar,2020,10.498,Background
Goslar,2021,11.691,Background
Goslar,2022,11.6045,Background
Goslar,2023,9.709,Background
Goslar,2024,11.633,Background
Goslar,2025,6.765,Background
Gotha,1999,35.501,Traffic
Gotha,2000,29.376,Traffic
Gotha,2001,26.942,Traffic
Gotha,2002,28.974,Traffic
Gotha,2003,28.351,Traffic
Gransee und Gemeinden,2001,17.438,Background
Gransee und Gemeinden,2002,16.384,Background
Gransee und Gemeinden,2003,17.694499999999998,Background
Gransee und Gemeinden,2004,17.395,Background
Gransee und Gemeinden,2005,15.317,Background
Gransee und Gemeinden,2006,17.565,Background
Gransee und Gemeinden,2007,13.83,Background
Gransee und Gemeinden,2008,12.090499999999999,Background
Gransee und Gemeinden,2009,12.741,Background
Gransee und Gemeinden,2010,16.177500000000002,Background
Gransee und Gemeinden,2011,16.254,Background
Gransee und Gemeinden,2012,13.629000000000003,Background
Gransee und Gemeinden,2013,13.73,Background
Gransee und Gemeinden,2014,16.97,Background
Gransee und Gemeinden,2015,13.7205,Background
Gransee und Gemeinden,2016,13.3635,Background
Gransee und Gemeinden,2017,12.866,Background
Gransee und Gemeinden,2018,13.8655,Background
Gransee und Gemeinden,2019,12.720500000000001,Background
Gransee und Gemeinden,2020,11.1395,Background
Gransee und Gemeinden,2021,11.911999999999999,Background
Gransee und Gemeinden,2022,11.8385,Background
Gransee und Gemeinden,2023,9.765,Background
Gransee und Gemeinden,2024,12.866,Background
Gransee und Gemeinden,2025,6.902,Background
Greiz,1997,45.383,Background
Greiz,1998,36.117,Background
Greiz,1999,30.882,Background
Greiz,2000,28.113,Background
Greiz,2001,25.891,Background
Greiz,2002,28.623,Background
Greiz,2003,26.767,Background
Greiz,2004,20.945,Background
Greiz,2005,23.184,Background
Greiz,2006,24.249,Background
Greiz,2007,19.053,Background
Greiz,2008,20.799,Background
Greiz,2009,22.54,Background
Greiz,2010,24.288,Background
Greiz,2011,22.85,Background
Greiz,2012,18.826,Background
Greiz,2013,18.7,Background
Greiz,2014,18.74,Background
Greiz,2015,17.219,Background
Greiz,2016,14.984,Background
Greiz,2017,14.792,Background
Greiz,2018,17.766,Background
Greiz,2019,14.156,Background
Greiz,2020,13.032,Background
Greiz,2021,13.984,Background
Greiz,2022,14.774,Background
Greiz,2023,12.219,Background
Greiz,2024,13.522,Background
Greiz,2025,13.241,Background
Grevenbroich,2005,36.74,Industrial
Grevenbroich,2006,33.703,Industrial
Grevenbroich,2007,32.05,Industrial
Grevenbroich,2008,27.8305,Industrial
Grevenbroich,2009,29.605,Industrial
Grevenbroich,2010,28.6555,Industrial
Grevenbroich,2011,28.131,Industrial
Grevenbroich,2012,24.950428571428567,Industrial
Grevenbroich,2013,19.0005,Industrial
Grevenbroich,2014,16.335,Industrial
Grevenbroich,2015,23.462,Industrial
Grevenbroich,2016,21.301,Industrial
Grevenbroich,2017,22.664,Industrial
Grevenbroich,2018,23.635,Industrial
Grevenbroich,2019,20.855,Industrial
Grevenbroich,2020,19.626,Industrial
Grevenbroich,2021,19.803,Industrial
Grevenbroich,2022,19.855,Industrial
Grevenbroich,2023,17.059,Industrial
Grevenbroich,2024,17.778,Industrial
Groß-Rohrheim,2000,12.368,Background
Groß-Rohrheim,2001,14.79,Background
