Air Quality Station EoI Code,Air Pollutant,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,State_x,District,City,Yearly Difference,Yearly Mean Difference,Normalized Difference,State_y,Date,Linke,Gruene,SPD,FDP,CDU,AfD,Others,_merge
,,,,,,,,,Erding,,,,BY,2002.0,0.0,5.0,17.5,0.0,37.5,0.0,40.0,right_only
,,,,,,,,,Erding,,,,BY,2008.0,0.0,7.5,15.0,2.5,37.5,0.0,37.5,right_only
,,,,,,,,,Erding,,,,BY,2014.0,0.0,7.5,12.5,2.5,42.5,0.0,35.0,right_only
,,,,,,,,,Erding,,,,BY,2020.0,2.5,15.0,7.5,2.5,32.5,7.5,32.49999999999999,right_only
,,,,,,,,,Erftstadt,,,,NW,1999.0,0.0,4.545454545454546,38.63636363636363,9.090909090909092,47.72727272727273,0.0,0.0,right_only
,,,,,,,,,Erftstadt,,,,NW,2004.0,0.0,8.0,40.0,12.0,40.0,0.0,0.0,right_only
,,,,,,,,,Erftstadt,,,,NW,2009.0,0.0,10.0,34.0,18.0,38.0,0.0,0.0,right_only
,,,,,,,,,Erftstadt,,,,NW,2014.0,0.0,10.0,32.0,10.0,40.0,0.0,8.0,right_only
,,,,,,,,,Erftstadt,,,,NW,2020.0,4.545454545454546,18.181818181818183,20.454545454545457,11.363636363636363,38.63636363636363,0.0,6.818181818181812,right_only
,,,,,,,,,Erfurt,,,,TH,1994.0,26.0,12.0,28.000000000000004,0.0,34.0,0.0,0.0,right_only
,,,,,,,,,Erfurt,,,,TH,1999.0,26.0,0.0,24.0,0.0,50.0,0.0,0.0,right_only
,,,,,,,,,Erkelenz,,,,NW,1999.0,0.0,9.090909090909092,27.27272727272727,4.545454545454546,47.72727272727273,0.0,11.363636363636353,right_only
,,,,,,,,,Erkelenz,,,,NW,2004.0,0.0,14.000000000000002,20.0,6.0,44.0,0.0,15.999999999999991,right_only
,,,,,,,,,Erkelenz,,,,NW,2009.0,2.0,16.0,16.0,10.0,42.0,0.0,14.000000000000012,right_only
,,,,,,,,,Erkelenz,,,,NW,2020.0,2.0,28.000000000000004,10.0,6.0,42.0,0.0,12.0,right_only
,,,,,,,,,Erkrath,,,,NW,1999.0,0.0,7.5,27.500000000000004,5.0,52.5,0.0,7.499999999999996,right_only
,,,,,,,,,Erkrath,,,,NW,2004.0,0.0,10.0,27.500000000000004,7.5,45.0,0.0,9.999999999999998,right_only
,,,,,,,,,Erkrath,,,,NW,2009.0,0.0,15.217391304347828,23.91304347826087,6.521739130434782,34.78260869565217,0.0,19.565217391304344,right_only
,,,,,,,,,Erkrath,,,,NW,2014.0,2.380952380952381,14.285714285714285,26.190476190476197,4.761904761904762,35.714285714285715,0.0,16.666666666666657,right_only
,,,,,,,,,Erkrath,,,,NW,2020.0,4.166666666666666,20.833333333333336,16.666666666666664,4.166666666666666,37.5,4.166666666666666,12.50000000000001,right_only
,,,,,,,,,Erlangen,,,,BY,1990.0,0.0,0.0,42.0,6.0,40.0,0.0,12.0,right_only
,,,,,,,,,Erlangen,,,,BY,1996.0,0.0,0.0,36.0,4.0,46.0,0.0,14.000000000000002,right_only
,,,,,,,,,Erlangen,,,,BY,2014.0,0.0,0.0,30.0,8.0,34.0,0.0,28.000000000000004,right_only
,,,,,,,,,Erlangen,,,,BY,2020.0,0.0,0.0,22.0,4.0,30.0,4.0,39.99999999999999,right_only
,,,,,,,,,Eschborn,,,,HE,2021.0,5.405405405405405,18.91891891891892,16.216216216216218,18.91891891891892,29.72972972972973,0.0,10.810810810810809,right_only
,,,,,,,,,Eschweiler,,,,NW,1999.0,0.0,4.0,44.0,2.0,42.0,0.0,8.000000000000007,right_only
,,,,,,,,,Eschweiler,,,,NW,2004.0,0.0,6.0,48.0,6.0,32.0,0.0,7.999999999999985,right_only
,,,,,,,,,Eschweiler,,,,NW,2009.0,2.0,6.0,50.0,8.0,28.000000000000004,0.0,6.000000000000005,right_only
,,,,,,,,,Eschweiler,,,,NW,2014.0,4.0,4.0,52.0,4.0,30.0,0.0,6.0,right_only
,,,,,,,,,Eschweiler,,,,NW,2020.0,2.0,8.0,46.0,4.0,28.000000000000004,4.0,7.999999999999985,right_only
,,,,,,,,,Espelkamp,,,,NW,1999.0,0.0,2.631578947368421,28.947368421052637,2.631578947368421,60.526315789473685,0.0,5.263157894736848,right_only
,,,,,,,,,Espelkamp,,,,NW,2004.0,0.0,5.263157894736842,26.31578947368421,5.263157894736842,57.89473684210527,0.0,5.263157894736836,right_only
,,,,,,,,,Espelkamp,,,,NW,2009.0,0.0,5.263157894736842,26.31578947368421,5.263157894736842,55.26315789473685,0.0,7.8947368421052655,right_only
,,,,,,,,,Espelkamp,,,,NW,2014.0,0.0,5.263157894736842,28.947368421052637,2.631578947368421,57.89473684210527,0.0,5.26315789473685,right_only
,,,,,,,,,Espelkamp,,,,NW,2020.0,0.0,10.526315789473683,21.052631578947366,5.263157894736842,50.0,5.263157894736842,7.8947368421052655,right_only
,,,,,,,,,Essen,,,,NW,1999.0,2.4390243902439024,8.536585365853659,35.36585365853659,2.4390243902439024,48.78048780487805,0.0,2.4390243902439046,right_only
,,,,,,,,,Esslingen am Neckar,,,,BW,2009.0,0.0,17.5,27.500000000000004,5.0,25.0,0.0,25.0,right_only
,,,,,,,,,Esslingen am Neckar,,,,BW,2014.0,0.0,17.5,25.0,5.0,25.0,0.0,27.500000000000004,right_only
,,,,,,,,,Esslingen am Neckar,,,,BW,2024.0,5.0,20.0,15.0,7.5,20.0,7.5,25.0,right_only
,,,,,,,,,Ettlingen,,,,BW,1999.0,0.0,8.823529411764707,26.47058823529412,5.88235294117647,58.82352941176471,0.0,0.0,right_only
,,,,,,,,,Ettlingen,,,,BW,2004.0,0.0,7.6923076923076925,20.51282051282051,5.128205128205128,38.46153846153847,0.0,28.2051282051282,right_only
,,,,,,,,,Ettlingen,,,,BW,2009.0,0.0,12.5,18.75,0.0,37.5,0.0,31.25,right_only
,,,,,,,,,Ettlingen,,,,BW,2014.0,0.0,15.625,18.75,0.0,37.5,0.0,28.125,right_only
,,,,,,,,,Ettlingen,,,,BW,2019.0,0.0,25.0,15.625,0.0,31.25,3.125,25.0,right_only
,,,,,,,,,Ettlingen,,,,BW,2024.0,0.0,18.75,12.5,6.25,34.375,9.375,18.75,right_only
,,,,,,,,,Euskirchen,,,,NW,1999.0,0.0,4.3478260869565215,28.26086956521739,6.521739130434782,60.86956521739131,0.0,0.0,right_only
,,,,,,,,,Euskirchen,,,,NW,2004.0,0.0,9.090909090909092,25.0,9.090909090909092,50.0,0.0,6.818181818181812,right_only
,,,,,,,,,Euskirchen,,,,NW,2009.0,2.0,12.0,22.0,14.000000000000002,44.0,0.0,6.000000000000005,right_only
,,,,,,,,,Euskirchen,,,,NW,2014.0,6.25,12.5,25.0,8.333333333333332,43.75,0.0,4.166666666666671,right_only
,,,,,,,,,Euskirchen,,,,NW,2020.0,3.4482758620689653,17.24137931034483,22.41379310344828,8.620689655172415,36.206896551724135,6.896551724137931,5.172413793103436,right_only
,,,,,,,,,Falkensee,,,,BB,2003.0,13.88888888888889,11.11111111111111,27.77777777777778,5.555555555555555,36.11111111111111,0.0,5.555555555555557,right_only
,,,,,,,,,Falkensee,,,,BB,2014.0,13.88888888888889,16.666666666666664,22.22222222222222,5.555555555555555,27.77777777777778,11.11111111111111,2.7777777777777715,right_only
,,,,,,,,,Falkensee,,,,BB,2019.0,8.333333333333332,22.22222222222222,16.666666666666664,5.555555555555555,22.22222222222222,13.88888888888889,11.111111111111114,right_only
,,,,,,,,,Falkensee,,,,BB,2024.0,5.555555555555555,16.666666666666664,16.666666666666664,2.7777777777777777,25.0,19.444444444444446,13.8888888888889,right_only
,,,,,,,,,Fellbach,,,,BW,1999.0,0.0,7.5,25.0,0.0,42.5,0.0,25.0,right_only
,,,,,,,,,Fellbach,,,,BW,2004.0,0.0,11.11111111111111,22.22222222222222,0.0,38.88888888888889,0.0,27.77777777777778,right_only
,,,,,,,,,Fellbach,,,,BW,2009.0,0.0,12.5,21.875,0.0,34.375,0.0,31.25,right_only
,,,,,,,,,Fellbach,,,,BW,2019.0,3.125,21.875,15.625,0.0,25.0,0.0,34.375,right_only
,,,,,,,,,Fellbach,,,,BW,2024.0,0.0,15.625,15.625,0.0,25.0,0.0,43.75,right_only
,,,,,,,,,Flörsheim am Main,,,,HE,2021.0,0.0,0.0,18.91891891891892,8.108108108108109,35.13513513513514,0.0,37.83783783783784,right_only
,,,,,,,,,Forchheim,,,,BY,1990.0,0.0,0.0,26.666666666666668,3.333333333333333,50.0,0.0,19.99999999999999,right_only
,,,,,,,,,Forchheim,,,,BY,1996.0,0.0,0.0,22.5,2.5,45.0,0.0,30.0,right_only
,,,,,,,,,Forchheim,,,,BY,2002.0,0.0,0.0,22.5,2.5,50.0,0.0,25.0,right_only
,,,,,,,,,Forchheim,,,,BY,2008.0,0.0,0.0,17.5,5.0,42.5,0.0,35.00000000000001,right_only
,,,,,,,,,Forchheim,,,,BY,2014.0,0.0,0.0,17.5,5.0,37.5,2.5,37.5,right_only
,,,,,,,,,Forchheim,,,,BY,2020.0,0.0,0.0,17.5,5.0,30.0,2.5,45.0,right_only
,,,,,,,,,Frankenthal (Pfalz),,,,RP,2009.0,0.0,6.8181818181818175,27.27272727272727,6.8181818181818175,47.72727272727273,0.0,11.363636363636374,right_only
,,,,,,,,,Frankenthal (Pfalz),,,,RP,2014.0,4.545454545454546,6.8181818181818175,27.27272727272727,2.272727272727273,47.72727272727273,0.0,11.363636363636374,right_only
,,,,,,,,,Frechen,,,,NW,1999.0,0.0,4.545454545454546,38.63636363636363,4.545454545454546,52.27272727272727,0.0,0.0,right_only
,,,,,,,,,Frechen,,,,NW,2004.0,0.0,6.8181818181818175,34.090909090909086,4.545454545454546,50.0,0.0,4.545454545454541,right_only
,,,,,,,,,Frechen,,,,NW,2009.0,4.545454545454546,11.363636363636363,29.545454545454547,9.090909090909092,40.909090909090914,0.0,4.545454545454541,right_only
,,,,,,,,,Frechen,,,,NW,2014.0,4.3478260869565215,13.043478260869565,30.434782608695656,4.3478260869565215,43.47826086956522,0.0,4.347826086956516,right_only
,,,,,,,,,Frechen,,,,NW,2020.0,3.8461538461538463,17.307692307692307,23.07692307692308,5.769230769230769,36.53846153846153,3.8461538461538463,9.615384615384617,right_only
,,,,,,,,,Freising,,,,BY,1990.0,0.0,15.0,25.0,5.0,35.0,0.0,19.99999999999999,right_only
,,,,,,,,,Freising,,,,BY,1996.0,0.0,15.0,22.5,2.5,37.5,0.0,22.49999999999999,right_only
,,,,,,,,,Freising,,,,BY,2002.0,0.0,15.0,22.5,2.5,40.0,0.0,19.99999999999999,right_only
,,,,,,,,,Freising,,,,BY,2008.0,5.0,22.5,15.0,2.5,27.500000000000004,0.0,27.499999999999996,right_only
,,,,,,,,,Freising,,,,BY,2014.0,5.0,22.5,10.0,2.5,15.0,0.0,44.99999999999999,right_only
,,,,,,,,,Freising,,,,BY,2020.0,5.0,25.0,7.5,2.5,10.0,2.5,47.5,right_only
,,,,,,,,,Freital,,,,SN,2019.0,8.3,6.3,7.5,5.6,23.3,25.9,23.099999999999994,right_only
,,,,,,,,,Freudenstadt,,,,BW,2014.0,0.0,0.0,22.22222222222222,0.0,25.925925925925924,0.0,51.85185185185186,right_only
,,,,,,,,,Freudenstadt,,,,BW,2019.0,0.0,0.0,16.666666666666664,6.666666666666667,26.666666666666668,0.0,50.0,right_only
,,,,,,,,,Freudenstadt,,,,BW,2024.0,0.0,0.0,15.384615384615383,0.0,26.923076923076923,7.6923076923076925,50.0,right_only
,,,,,,,,,Friedberg,,,,BY,1990.0,0.0,6.666666666666667,26.666666666666668,3.333333333333333,50.0,0.0,13.33333333333333,right_only
,,,,,,,,,Friedberg,,,,BY,1996.0,0.0,10.0,30.0,0.0,46.66666666666666,0.0,13.33333333333333,right_only
,,,,,,,,,Friedberg,,,,BY,2002.0,0.0,6.666666666666667,26.666666666666668,3.333333333333333,53.333333333333336,0.0,10.0,right_only
,,,,,,,,,Friedberg,,,,BY,2008.0,0.0,6.666666666666667,0.0,0.0,40.0,0.0,53.333333333333336,right_only
,,,,,,,,,Friedberg,,,,BY,2014.0,0.0,10.0,23.33333333333333,3.333333333333333,43.333333333333336,0.0,19.99999999999999,right_only
,,,,,,,,,Friedberg,,,,BY,2020.0,0.0,16.666666666666664,16.666666666666664,3.333333333333333,40.0,0.0,23.33333333333334,right_only
,,,,,,,,,Friedberg (Hessen),,,,HE,2021.0,6.666666666666667,24.444444444444443,17.77777777777778,8.88888888888889,31.11111111111111,0.0,11.111111111111114,right_only
,,,,,,,,,Friedrichsdorf,,,,HE,2021.0,0.0,29.72972972972973,10.81081081081081,10.81081081081081,27.027027027027028,0.0,21.62162162162161,right_only
,,,,,,,,,Friesoythe,,,,NI,2001.0,0.0,0.0,31.2,0.8,63.1,0.0,4.9,right_only
,,,,,,,,,Friesoythe,,,,NI,2006.0,0.0,0.0,31.2,0.0,68.8,0.0,0.0,right_only
,,,,,,,,,Friesoythe,,,,NI,2011.0,0.0,4.4,34.5,0.0,61.1,0.0,0.0,right_only
,,,,,,,,,Friesoythe,,,,NI,2016.0,2.2,0.0,41.4,3.4,53.1,0.0,2.2,right_only
,,,,,,,,,Friesoythe,,,,NI,2021.0,1.4,2.9,49.9,3.2,42.6,0.0,1.4,right_only
,,,,,,,,,Fröndenberg,,,,NW,1999.0,0.0,5.88235294117647,38.23529411764706,5.88235294117647,44.11764705882353,0.0,5.882352941176472,right_only
,,,,,,,,,Fröndenberg,,,,NW,2004.0,0.0,8.823529411764707,35.294117647058826,5.88235294117647,41.17647058823529,0.0,8.823529411764708,right_only
,,,,,,,,,Fröndenberg,,,,NW,2009.0,0.0,11.76470588235294,35.294117647058826,8.823529411764707,35.294117647058826,0.0,8.823529411764696,right_only
,,,,,,,,,Fröndenberg,,,,NW,2020.0,2.941176470588235,17.647058823529413,32.35294117647059,2.941176470588235,29.411764705882355,0.0,14.705882352941169,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,1990.0,0.0,0.0,25.0,0.0,37.5,0.0,37.5,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,1996.0,0.0,0.0,22.5,0.0,42.5,0.0,35.0,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,2002.0,0.0,0.0,20.0,0.0,47.5,0.0,32.49999999999999,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,2008.0,0.0,0.0,20.0,0.0,42.5,0.0,37.5,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,2014.0,0.0,10.0,15.0,0.0,35.0,0.0,40.0,right_only
,,,,,,,,,Fürstenfeldbruck,,,,BY,2020.0,2.5,17.5,7.5,0.0,30.0,0.0,42.5,right_only
,,,,,,,,,Fürstenwalde/Spree,,,,BB,2003.0,28.125,6.25,21.875,12.5,25.0,0.0,6.25,right_only
,,,,,,,,,Fürstenwalde/Spree,,,,BB,2014.0,21.875,6.25,18.75,9.375,18.75,6.25,18.75,right_only
,,,,,,,,,Fürstenwalde/Spree,,,,BB,2019.0,15.625,9.375,12.5,6.25,15.625,15.625,25.0,right_only
,,,,,,,,,Fürstenwalde/Spree,,,,BB,2024.0,6.25,6.25,12.5,3.125,15.625,28.125,28.125,right_only
,,,,,,,,,Fürth,,,,BY,1990.0,0.0,6.8181818181818175,43.18181818181818,4.545454545454546,31.818181818181817,0.0,13.63636363636364,right_only
,,,,,,,,,Fürth,,,,BY,1996.0,0.0,10.0,38.0,4.0,36.0,0.0,12.0,right_only
,,,,,,,,,Gaggenau,,,,BW,1999.0,0.0,2.857142857142857,34.285714285714285,5.714285714285714,48.57142857142857,0.0,8.57142857142856,right_only
,,,,,,,,,Gaggenau,,,,BW,2004.0,0.0,5.128205128205128,28.205128205128204,7.6923076923076925,35.8974358974359,0.0,23.07692307692308,right_only
,,,,,,,,,Gaggenau,,,,BW,2009.0,0.0,7.6923076923076925,26.923076923076923,11.538461538461538,34.61538461538461,0.0,19.23076923076923,right_only
,,,,,,,,,Gaggenau,,,,BW,2014.0,0.0,7.6923076923076925,26.923076923076923,7.6923076923076925,34.61538461538461,0.0,23.07692307692308,right_only
,,,,,,,,,Gaggenau,,,,BW,2019.0,0.0,15.384615384615383,19.230769230769237,7.6923076923076925,26.923076923076923,7.6923076923076925,23.07692307692308,right_only
,,,,,,,,,Gaggenau,,,,BW,2024.0,0.0,11.538461538461538,19.230769230769237,7.6923076923076925,30.76923076923077,0.0,30.76923076923077,right_only
,,,,,,,,,Ganderkesee,,,,NI,2001.0,0.0,6.3,39.5,12.2,37.1,0.0,4.9,right_only
,,,,,,,,,Ganderkesee,,,,NI,2006.0,0.0,7.3,39.1,12.9,32.5,0.0,8.2,right_only
,,,,,,,,,Ganderkesee,,,,NI,2011.0,0.0,16.8,34.4,6.8,31.4,0.0,10.5,right_only
,,,,,,,,,Ganderkesee,,,,NI,2016.0,1.6,12.0,31.9,11.0,29.8,0.0,15.3,right_only
,,,,,,,,,Ganderkesee,,,,NI,2021.0,2.0,15.0,27.5,9.8,33.5,0.0,14.2,right_only
,,,,,,,,,Garbsen,,,,NI,2001.0,0.0,6.1,45.0,5.0,38.1,0.0,5.8,right_only
,,,,,,,,,Garbsen,,,,NI,2006.0,0.0,7.0,40.1,5.6,39.1,0.0,8.2,right_only
,,,,,,,,,Garbsen,,,,NI,2011.0,2.0,13.8,33.7,2.3,36.5,0.0,13.7,right_only
,,,,,,,,,Garbsen,,,,NI,2016.0,2.5,9.4,37.5,3.4,30.9,12.8,18.8,right_only
,,,,,,,,,Garbsen,,,,NI,2021.0,1.3,15.0,35.3,6.2,32.0,6.8,11.5,right_only
,,,,,,,,,Gardelegen,,,,SA,1994.0,20.879834661942724,7.900797165633304,30.357248302332447,8.509005019191026,32.353114850900496,0.0,0.0,right_only
,,,,,,,,,Gardelegen,,,,SA,1999.0,22.254257140282903,6.649247679971168,25.66897918731417,0.0,34.480583836381655,0.0,10.94693215605011,right_only
,,,,,,,,,Gardelegen,,,,SA,2004.0,16.850127011007622,2.032176121930567,41.06689246401355,8.10753598645216,25.973751058425066,0.0,5.969517358171032,right_only
,,,,,,,,,Gardelegen,,,,SA,2009.0,14.164437725316898,0.814048145133155,43.99348761483893,9.570880334922666,24.18885916967089,0.0,7.268287010117461,right_only
,,,,,,,,,Gardelegen,,,,SA,2014.0,20.34584755403868,4.227531285551764,28.905574516496017,4.76905574516496,31.77701934015928,0.0,9.974971558589289,right_only
,,,,,,,,,Gardelegen,,,,SA,2019.0,14.45153018186726,5.499881904376287,25.188109457772377,3.137969430104261,25.30957924216351,16.70546951445828,9.707460269258036,right_only
,,,,,,,,,Gardelegen,,,,SA,2024.0,5.331343283582089,2.432835820895522,30.47761194029851,1.5313432835820897,22.235820895522387,30.33432835820896,7.656716417910445,right_only
,,,,,,,,,Garmisch-Partenkirchen,,,,BY,1990.0,0.0,0.0,20.0,0.0,53.333333333333336,0.0,26.66666666666666,right_only
,,,,,,,,,Garmisch-Partenkirchen,,,,BY,1996.0,0.0,3.333333333333333,16.666666666666664,0.0,50.0,0.0,30.0,right_only
,,,,,,,,,Garmisch-Partenkirchen,,,,BY,2002.0,0.0,0.0,10.0,3.333333333333333,60.0,0.0,26.66666666666667,right_only
,,,,,,,,,Garmisch-Partenkirchen,,,,BY,2008.0,0.0,0.0,13.333333333333334,3.333333333333333,26.666666666666668,0.0,56.66666666666666,right_only
,,,,,,,,,Garmisch-Partenkirchen,,,,BY,2014.0,0.0,6.666666666666667,16.666666666666664,3.333333333333333,33.33333333333333,0.0,40.0,right_only
,,,,,,,,,Gauting,,,,BY,1990.0,0.0,8.333333333333332,25.0,0.0,41.66666666666667,0.0,25.0,right_only
,,,,,,,,,Gauting,,,,BY,1996.0,0.0,8.333333333333332,16.666666666666664,0.0,25.0,0.0,50.0,right_only
,,,,,,,,,Gauting,,,,BY,2002.0,0.0,8.333333333333332,25.0,0.0,37.5,0.0,29.166666666666668,right_only
,,,,,,,,,Gauting,,,,BY,2008.0,0.0,12.5,25.0,0.0,33.33333333333333,0.0,29.166666666666668,right_only
,,,,,,,,,Gauting,,,,BY,2014.0,0.0,16.666666666666664,12.5,0.0,37.5,0.0,33.33333333333333,right_only
,,,,,,,,,Gauting,,,,BY,2020.0,0.0,26.666666666666668,6.666666666666667,10.0,30.0,0.0,26.66666666666666,right_only
,,,,,,,,,Geestland,,,,NI,2001.0,0.0,2.4,33.1,1.5,50.9,0.0,12.0,right_only
,,,,,,,,,Geestland,,,,NI,2006.0,0.0,3.7,32.0,1.2,49.3,0.0,13.8,right_only
,,,,,,,,,Geestland,,,,NI,2011.0,1.6,7.3,33.2,0.5,46.3,0.0,12.7,right_only
,,,,,,,,,Geestland,,,,NI,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right_only
,,,,,,,,,Geestland,,,,NI,2021.0,2.3,11.2,25.5,3.4,48.3,4.1,11.7,right_only
,,,,,,,,,Geilenkirchen,,,,NW,1999.0,0.0,7.894736842105263,23.684210526315788,5.263157894736842,63.1578947368421,0.0,0.0,right_only
,,,,,,,,,Geilenkirchen,,,,NW,2004.0,0.0,7.894736842105263,18.421052631578945,10.526315789473683,55.26315789473685,0.0,7.8947368421052655,right_only
,,,,,,,,,Geilenkirchen,,,,NW,2009.0,2.631578947368421,13.157894736842104,18.421052631578945,10.526315789473683,42.10526315789473,0.0,13.157894736842112,right_only
,,,,,,,,,Geilenkirchen,,,,NW,2014.0,5.263157894736842,13.157894736842104,18.421052631578945,2.631578947368421,47.368421052631575,0.0,13.15789473684211,right_only
,,,,,,,,,Geilenkirchen,,,,NW,2020.0,2.631578947368421,18.421052631578945,13.157894736842104,5.263157894736842,44.73684210526316,0.0,15.789473684210533,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,1999.0,0.0,0.0,26.923076923076923,0.0,42.30769230769231,0.0,30.76923076923077,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,2004.0,0.0,0.0,22.727272727272727,0.0,45.45454545454545,0.0,31.818181818181817,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,2009.0,0.0,0.0,22.727272727272727,0.0,40.909090909090914,0.0,36.36363636363636,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,2014.0,0.0,0.0,22.727272727272727,0.0,36.36363636363637,0.0,40.9090909090909,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,2019.0,0.0,18.181818181818183,18.181818181818183,0.0,27.27272727272727,0.0,36.36363636363636,right_only
,,,,,,,,,Geislingen an der Steige,,,,BW,2024.0,0.0,9.090909090909092,18.181818181818183,0.0,31.818181818181817,13.636363636363637,27.27272727272728,right_only
,,,,,,,,,Geldern,,,,NW,1999.0,0.0,5.0,27.500000000000004,5.0,60.0,0.0,2.500000000000002,right_only
,,,,,,,,,Geldern,,,,NW,2004.0,0.0,7.5,32.5,7.5,52.5,0.0,0.0,right_only
,,,,,,,,,Geldern,,,,NW,2009.0,2.5,7.5,32.5,10.0,47.5,0.0,0.0,right_only
,,,,,,,,,Geldern,,,,NW,2014.0,2.5,7.5,35.0,7.5,45.0,0.0,2.5,right_only
,,,,,,,,,Geldern,,,,NW,2020.0,2.380952380952381,14.285714285714285,21.428571428571427,7.142857142857142,47.61904761904761,2.380952380952381,4.761904761904767,right_only
,,,,,,,,,Gelnhausen,,,,HE,2021.0,0.0,18.91891891891892,21.62162162162162,10.81081081081081,24.324324324324326,0.0,24.324324324324323,right_only
,,,,,,,,,Gelsenkirchen,,,,NW,1999.0,3.0303030303030303,6.0606060606060606,40.909090909090914,1.5151515151515151,42.42424242424242,0.0,6.060606060606055,right_only
,,,,,,,,,Georgsmarienhütte,,,,NI,2001.0,0.0,4.8,34.9,3.2,54.2,0.0,2.8,right_only
,,,,,,,,,Georgsmarienhütte,,,,NI,2006.0,0.0,7.8,35.0,2.8,52.2,0.0,2.2,right_only
,,,,,,,,,Georgsmarienhütte,,,,NI,2011.0,1.7,13.4,34.3,1.0,49.6,0.0,1.7,right_only
,,,,,,,,,Georgsmarienhütte,,,,NI,2016.0,4.0,14.5,33.1,3.7,44.0,0.0,4.8,right_only
,,,,,,,,,Georgsmarienhütte,,,,NI,2021.0,3.4,17.1,27.8,5.0,37.3,0.0,12.8,right_only
,,,,,,,,,Gera,,,,TH,1994.0,30.434782608695656,6.521739130434782,23.91304347826087,0.0,32.608695652173914,0.0,6.521739130434782,right_only
,,,,,,,,,Gera,,,,TH,1999.0,32.608695652173914,0.0,21.73913043478261,0.0,34.78260869565217,0.0,10.869565217391305,right_only
,,,,,,,,,Geretsried,,,,BY,1990.0,0.0,6.666666666666667,30.0,3.333333333333333,43.333333333333336,0.0,16.66666666666667,right_only
,,,,,,,,,Geretsried,,,,BY,1996.0,0.0,6.666666666666667,23.33333333333333,3.333333333333333,46.66666666666666,0.0,19.99999999999999,right_only
,,,,,,,,,Geretsried,,,,BY,2002.0,0.0,6.666666666666667,20.0,3.333333333333333,50.0,0.0,19.99999999999999,right_only
,,,,,,,,,Geretsried,,,,BY,2008.0,0.0,10.0,20.0,0.0,40.0,0.0,29.99999999999999,right_only
,,,,,,,,,Geretsried,,,,BY,2014.0,0.0,10.0,20.0,3.333333333333333,43.333333333333336,0.0,23.33333333333332,right_only
,,,,,,,,,Geretsried,,,,BY,2020.0,0.0,16.666666666666664,13.333333333333334,3.333333333333333,40.0,0.0,26.66666666666666,right_only
,,,,,,,,,Germering,,,,BY,1990.0,0.0,0.0,30.0,7.5,32.5,0.0,30.0,right_only
,,,,,,,,,Germering,,,,BY,1996.0,0.0,0.0,37.5,2.5,40.0,0.0,19.99999999999999,right_only
,,,,,,,,,Germering,,,,BY,2002.0,0.0,7.5,35.0,2.5,45.0,0.0,9.99999999999999,right_only
,,,,,,,,,Germering,,,,BY,2008.0,0.0,15.0,27.500000000000004,2.5,42.5,0.0,12.5,right_only
,,,,,,,,,Germering,,,,BY,2014.0,0.0,12.5,20.0,2.5,52.5,0.0,12.5,right_only
,,,,,,,,,Germering,,,,BY,2020.0,2.5,22.5,12.5,2.5,47.5,0.0,12.5,right_only
,,,,,,,,,Germersheim,,,,RP,2009.0,0.0,6.521739130434782,28.26086956521739,8.695652173913043,39.130434782608695,0.0,17.391304347826093,right_only
,,,,,,,,,Germersheim,,,,RP,2014.0,2.1739130434782608,8.695652173913043,26.08695652173913,4.3478260869565215,39.130434782608695,6.521739130434782,13.043478260869565,right_only
,,,,,,,,,Gersthofen,,,,BY,1990.0,0.0,0.0,29.166666666666668,0.0,45.83333333333333,0.0,25.0,right_only
,,,,,,,,,Gersthofen,,,,BY,1996.0,0.0,4.166666666666666,20.833333333333336,0.0,50.0,0.0,25.0,right_only
,,,,,,,,,Gersthofen,,,,BY,2002.0,0.0,4.166666666666666,16.666666666666664,0.0,54.16666666666666,0.0,25.0,right_only
,,,,,,,,,Gersthofen,,,,BY,2008.0,0.0,3.333333333333333,16.666666666666664,3.333333333333333,50.0,0.0,26.66666666666667,right_only
,,,,,,,,,Gersthofen,,,,BY,2014.0,0.0,6.666666666666667,13.333333333333334,0.0,30.0,0.0,50.0,right_only
,,,,,,,,,Gersthofen,,,,BY,2020.0,0.0,10.0,13.333333333333334,0.0,30.0,0.0,46.66666666666666,right_only
,,,,,,,,,Geseke,,,,NW,1999.0,0.0,5.263157894736842,28.947368421052637,7.894736842105263,50.0,0.0,7.8947368421052655,right_only
,,,,,,,,,Geseke,,,,NW,2004.0,0.0,0.0,26.31578947368421,13.157894736842104,50.0,0.0,10.526315789473683,right_only
,,,,,,,,,Geseke,,,,NW,2009.0,0.0,0.0,21.052631578947366,18.421052631578945,44.73684210526316,0.0,15.789473684210533,right_only
